ENSEMBL,ENTREZID,SYMBOL,logFC,AveExpr,t,P.Value,adj.P.Val
ENSG00000072864,54820,NDE1,0.41577485,4.13181702,1.65362017,0.10342436,0.26803503
ENSG00000213337,51239,ANKRD39,-0.2141428,1.33253594,-1.653474,0.1034542,0.26805979
ENSG00000187987,222696,ZSCAN23,0.4129457,0.45458231,1.65265882,0.1036207,0.26835048
ENSG00000163749,339965,CCDC158,-0.4886277,0.20177394,-1.6525778,0.10363726,0.26835048
ENSG00000137074,54840,APTX,-0.1137917,4.64418094,-1.6524846,0.10365631,0.26835048
ENSG00000153993,223117,SEMA3D,0.55641224,2.49054188,1.65236098,0.10368159,0.26835048
ENSG00000219607,648791,PPP1R3G,0.38730519,2.45846847,1.65232289,0.10368938,0.26835048
ENSG00000110330,329,BIRC2,0.13559316,5.61270221,1.6522906,0.10369599,0.26835048
ENSG00000159164,9900,SV2A,-0.2930145,8.16712923,-1.6522291,0.10370856,0.26835048
ENSG00000034053,321,APBA2,-0.19487,7.28646135,-1.651994,0.10375665,0.26842234
ENSG00000116016,2034,EPAS1,0.32392379,7.83938211,1.65173679,0.1038093,0.26850597
ENSG00000185324,8558,CDK10,-0.2134795,5.33824604,-1.6516367,0.1038298,0.26850642
ENSG00000137821,54839,LRRC49,-0.2035584,4.87348485,-1.6514499,0.10386804,0.26853943
ENSG00000171295,126070,ZNF440,0.1871647,3.08541975,1.65137581,0.10388321,0.26853943
ENSG00000163900,90407,TMEM41A,0.11837786,4.3167164,1.65073656,0.10401421,0.26882547
ENSG00000159445,117145,THEM4,-0.101076,3.94800149,-1.6498622,0.10419361,0.26919053
ENSG00000095951,3096,HIVEP1,0.16937385,4.63589921,1.64984951,0.10419622,0.26919053
ENSG00000171067,53838,C11orf24,-0.194854,3.77614056,-1.6495543,0.10425684,0.2692945
ENSG00000197774,197342,EME2,-0.3320366,3.35664524,-1.6490184,0.10436698,0.26952629
ENSG00000169758,123591,TMEM266,-0.3224876,2.31915025,-1.6487349,0.10442528,0.26962414
ENSG00000024862,25901,CCDC28A,-0.1711595,5.20900101,-1.6484484,0.10448422,0.26970702
ENSG00000125814,63908,NAPB,-0.4256902,9.22725419,-1.6482831,0.10451824,0.26970702
ENSG00000197780,6884,TAF13,-0.1514507,5.72732421,-1.6482151,0.10453223,0.26970702
ENSG00000056586,54542,RC3H2,0.19115964,5.97342098,1.6481821,0.10453903,0.26970702
ENSG00000196704,51321,AMZ2,-0.1248453,6.75510065,-1.6479126,0.10459453,0.26979753
ENSG00000164941,55656,INTS8,0.17154171,4.55709547,1.64773529,0.10463105,0.26983904
ENSG00000197208,6583,SLC22A4,0.25680031,1.10627951,1.64748111,0.10468342,0.2698921
ENSG00000214402,401562,LCNL1,0.54480663,2.81018822,1.64737059,0.1047062,0.2698921
ENSG00000091262,368,ABCC6,0.48222359,0.06747774,1.64733808,0.10471291,0.2698921
ENSG00000187672,26059,ERC2,-0.3224635,5.29898123,-1.6471558,0.1047505,0.26991008
ENSG00000117245,57576,KIF17,-0.2776559,4.32977658,-1.6471061,0.10476074,0.26991008
ENSG00000158769,50848,F11R,0.39961277,3.42981254,1.64661671,0.1048617,0.27011753
ENSG00000179859,284023,RNF227,0.161901,3.57404594,1.64651209,0.1048833,0.27012049
ENSG00000165782,90809,PIP4P1,-0.130445,5.53819596,-1.6462625,0.10493483,0.27020055
ENSG00000142583,6518,SLC2A5,0.51283168,4.00226576,1.64592099,0.10500537,0.2703295
ENSG00000117594,3290,HSD11B1,0.54465067,3.16424981,1.64578965,0.10503251,0.27034669
ENSG00000114626,80325,ABTB1,-0.2114089,6.08683499,-1.6453477,0.10512388,0.27052915
ENSG00000120885,1191,CLU,0.24951916,11.8177582,1.64503326,0.10518892,0.27064383
ENSG00000274290,8344,HIST1H2BE,0.44834688,0.53666959,1.64396706,0.10540972,0.27111325
ENSG00000080189,51006,SLC35C2,-0.2101549,5.30211093,-1.6439541,0.10541241,0.27111325
ENSG00000141401,3613,IMPA2,0.39211357,2.3348044,1.64376813,0.10545096,0.27114841
ENSG00000130707,445,ASS1,-0.3186891,5.60667112,-1.6436902,0.10546713,0.27114841
ENSG00000229117,6171,RPL41,-0.1839558,7.25532157,-1.6435488,0.10549644,0.27117099
ENSG00000132824,10955,SERINC3,-0.1594964,8.09291808,-1.6434109,0.10552505,0.27119179
ENSG00000198604,11177,BAZ1A,0.37367605,3.27742503,1.64290216,0.10563063,0.27141032
ENSG00000107164,8939,FUBP3,0.14971433,5.65949713,1.64243632,0.10572738,0.27156643
ENSG00000010610,920,CD4,0.43997471,4.1170791,1.64240438,0.10573402,0.27156643
ENSG00000139197,5830,PEX5,-0.1965059,6.46418085,-1.6422325,0.10576974,0.27156643
ENSG00000126106,79639,TMEM53,-0.1702664,2.98130015,-1.6420655,0.10580444,0.27156643
ENSG00000119509,27130,INVS,0.2393139,2.95918395,1.64199245,0.10581964,0.27156643
ENSG00000140968,3394,IRF8,0.58497834,2.21164395,1.64191393,0.10583597,0.27156643
ENSG00000001497,81887,LAS1L,-0.2379393,5.18033968,-1.6417097,0.10587844,0.27156643
ENSG00000181016,286006,LSMEM1,0.50386514,0.91112332,1.64168921,0.1058827,0.27156643
ENSG00000170035,10477,UBE2E3,-0.1388453,6.44828854,-1.6416159,0.10589795,0.27156643
ENSG00000157017,51738,GHRL,0.67879884,-1.2429546,1.64154256,0.10591321,0.27156643
ENSG00000234465,390940,PINLYP,0.31323712,2.04529146,1.64152202,0.10591749,0.27156643
ENSG00000073803,9175,MAP3K13,-0.1246408,5.72206993,-1.6408425,0.10605896,0.27187641
ENSG00000170049,9196,KCNAB3,-0.3077084,3.09687773,-1.6405923,0.10611108,0.27189302
ENSG00000113360,29102,DROSHA,-0.1302238,5.54509454,-1.6405468,0.10612056,0.27189302
ENSG00000133422,22880,MORC2,0.12424268,5.05585451,1.64051506,0.10612718,0.27189302
ENSG00000197892,23303,KIF13B,0.34664112,5.77018805,1.64027403,0.10617742,0.27196901
ENSG00000174173,54931,TRMT10C,-0.1677113,4.36946675,-1.6398461,0.10626667,0.27214483
ENSG00000148848,8038,ADAM12,0.46254877,1.00159129,1.63960893,0.10631617,0.27221884
ENSG00000178096,51027,BOLA1,-0.3211049,2.78192957,-1.6393925,0.10636134,0.27228173
ENSG00000185518,9899,SV2B,-0.3811954,8.00136041,-1.6391072,0.10642092,0.27238148
ENSG00000138279,310,ANXA7,-0.13317,7.17056927,-1.6382845,0.10659288,0.27273336
ENSG00000126767,2002,ELK1,0.33557425,6.73776327,1.63824619,0.1066009,0.27273336
ENSG00000182901,6000,RGS7,-0.3509372,5.97348846,-1.6381533,0.10662033,0.27273336
ENSG00000165152,84302,TMEM246,-0.2457525,6.46553808,-1.6379539,0.10666204,0.27278725
ENSG00000140564,5045,FURIN,0.23363052,5.98969293,1.63724188,0.10681114,0.27311568
ENSG00000145736,2966,GTF2H2,0.59809357,2.01652647,1.63705086,0.10685116,0.27316516
ENSG00000175946,340359,KLHL38,0.55187936,-0.6224745,1.63685671,0.10689185,0.27321632
ENSG00000084070,64744,SMAP2,-0.2033551,6.87755624,-1.6366034,0.10694497,0.27329922
ENSG00000114446,55081,IFT57,-0.1295746,5.28156133,-1.6363764,0.10699259,0.27336803
ENSG00000111845,55003,PAK1IP1,-0.1197341,4.08105986,-1.6355554,0.10716493,0.27375543
ENSG00000071859,9130,FAM50A,-0.1786344,5.50616342,-1.6351747,0.10724493,0.27386594
ENSG00000036448,9172,MYOM2,-0.2673875,4.71757063,-1.6351385,0.10725253,0.27386594
ENSG00000061918,2983,GUCY1B1,-0.3144087,7.06186285,-1.6350536,0.10727038,0.27386594
ENSG00000134440,4677,NARS,-0.1734254,7.63208886,-1.6346484,0.10735559,0.27396957
ENSG00000138459,55032,SLC35A5,0.17437884,6.04031377,1.63450301,0.10738619,0.27396957
ENSG00000160117,126549,ANKLE1,0.40163912,0.38987736,1.63442529,0.10740254,0.27396957
ENSG00000132692,63827,BCAN,0.24333513,7.83251116,1.63438859,0.10741027,0.27396957
ENSG00000132740,3508,IGHMBP2,-0.1654268,4.17061686,-1.6342993,0.10742906,0.27396957
ENSG00000122477,127495,LRRC39,-0.3143557,1.1234367,-1.6341757,0.10745509,0.27396957
ENSG00000154917,51560,RAB6B,-0.2831539,8.97128119,-1.6341707,0.10745613,0.27396957
ENSG00000135372,55226,NAT10,-0.1193363,5.35788772,-1.6338975,0.10751367,0.27406339
ENSG00000185133,27124,INPP5J,-0.2941622,3.45414497,-1.6336956,0.1075562,0.27409581
ENSG00000187720,79875,THSD4,0.62828006,4.23801258,1.63364015,0.10756788,0.27409581
ENSG00000221963,80830,APOL6,0.4832447,4.16403421,1.63330421,0.10763868,0.27422334
ENSG00000186812,84307,ZNF397,0.16111122,5.27298399,1.63316651,0.10766772,0.27424065
ENSG00000023287,9821,RB1CC1,0.26163817,8.19883933,1.63307512,0.10768699,0.27424065
ENSG00000073536,54475,NLE1,-0.1624226,4.31011237,-1.6327118,0.10776362,0.27435782
ENSG00000198722,10497,UNC13B,0.16291726,6.03467937,1.63256807,0.10779396,0.27435782
ENSG00000088986,8655,DYNLL1,-0.1627884,8.44122918,-1.6325618,0.1077953,0.27435782
ENSG00000165478,220296,HEPACAM,0.30669836,7.91539187,1.63239141,0.10783126,0.27435938
ENSG00000197363,340385,ZNF517,-0.1618434,3.10877234,-1.6323621,0.10783744,0.27435938
ENSG00000103353,56061,UBFD1,-0.1494296,6.14206984,-1.6321445,0.1078834,0.27441272
ENSG00000177370,29928,TIMM22,-0.1252188,4.41037199,-1.6320661,0.10789995,0.27441272
ENSG00000184277,80213,TM2D3,-0.1945656,6.38168207,-1.6317976,0.10795668,0.27450148
ENSG00000141696,10609,P3H4,0.2232274,3.71673257,1.63170432,0.1079764,0.27450148
ENSG00000185739,6345,SRL,0.47744612,0.90088214,1.6315164,0.10801612,0.27454964
ENSG00000065978,4904,YBX1,0.22346224,6.84207959,1.63119054,0.10808504,0.27467195
ENSG00000141664,54877,ZCCHC2,0.17992411,4.5159535,1.63076271,0.10817556,0.27484915
ENSG00000125505,79143,MBOAT7,-0.1885739,6.91645605,-1.630524,0.10822611,0.27487649
ENSG00000102158,84061,MAGT1,0.29798533,5.5446779,1.63046273,0.10823908,0.27487649
ENSG00000141295,90507,SCRN2,-0.2020633,4.14753092,-1.6303664,0.10825948,0.27487649
ENSG00000089693,8079,MLF2,-0.1818176,7.95964276,-1.630269,0.10828011,0.27487649
ENSG00000135454,2583,B4GALNT1,-0.2266301,6.3915569,-1.6302207,0.10829035,0.27487649
ENSG00000145476,285440,CYP4V2,0.25405575,5.05458849,1.62982295,0.10837463,0.2749892
ENSG00000077454,4034,LRCH4,0.32405268,1.55932787,1.6298147,0.10837638,0.2749892
ENSG00000151136,121551,BTBD11,-0.4189933,4.07597703,-1.629552,0.10843208,0.2750777
ENSG00000263465,10929,SRSF8,-0.121468,5.97925031,-1.6293845,0.10846761,0.27509548
ENSG00000003249,79007,DBNDD1,-0.2403134,6.29553,-1.6292577,0.10849452,0.27509548
ENSG00000136152,83548,COG3,0.12117647,4.66261362,1.62922452,0.10850155,0.27509548
ENSG00000142507,5694,PSMB6,-0.1368623,6.23305322,-1.6290669,0.10853501,0.27509625
ENSG00000180340,2535,FZD2,0.60925753,-0.4709168,1.629025,0.1085439,0.27509625
ENSG00000173145,64318,NOC3L,0.20895542,3.66102392,1.62892877,0.10856432,0.27509625
ENSG00000154645,140578,CHODL,0.50989312,0.19747958,1.62842736,0.10867081,0.27531328
ENSG00000100324,10454,TAB1,-0.1765119,5.26711255,-1.6280859,0.10874337,0.27544428
ENSG00000070501,5423,POLB,-0.1301512,4.49401731,-1.627811,0.10880182,0.275494
ENSG00000185666,8224,SYN3,-0.4511873,2.54940474,-1.6277975,0.1088047,0.275494
ENSG00000145919,91272,BOD1,-0.1075929,4.87913406,-1.627636,0.10883905,0.27552818
ENSG00000163156,79005,SCNM1,-0.1470302,4.10263695,-1.6273915,0.10889106,0.27560703
ENSG00000137628,55601,DDX60,0.44711284,3.10270171,1.62713309,0.10894607,0.27569345
ENSG00000174607,7368,UGT8,0.58824928,6.7112009,1.62695616,0.10898375,0.27569583
ENSG00000189144,126231,ZNF573,0.33902295,1.31243774,1.62692186,0.10899105,0.27569583
ENSG00000088766,54675,CRLS1,0.12506529,5.17262856,1.62676804,0.10902381,0.27569583
ENSG00000105339,22898,DENND3,0.23404709,5.44463493,1.62670516,0.10903721,0.27569583
ENSG00000157349,11269,DDX19B,-0.1384774,3.08920228,-1.6265854,0.10906273,0.27569583
ENSG00000151065,196513,DCP1B,0.13066701,3.27071466,1.62649917,0.1090811,0.27569583
ENSG00000115350,56655,POLE4,-0.2141299,4.28962656,-1.6264429,0.10909308,0.27569583
ENSG00000115170,90,ACVR1,0.21372766,4.62985339,1.62581132,0.10922777,0.27598341
ENSG00000123144,79002,TRIR,-0.1789962,5.65190193,-1.6245654,0.10949383,0.27649236
ENSG00000162545,55450,CAMK2N1,-0.2580497,9.56174306,-1.6243599,0.10953777,0.27649236
ENSG00000277586,4747,NEFL,-0.4409304,9.16313954,-1.6243552,0.10953878,0.27649236
ENSG00000240857,57665,RDH14,-0.1274942,3.11259641,-1.6241901,0.10957409,0.27649236
ENSG00000108883,9343,EFTUD2,-0.1043325,5.95198267,-1.6241466,0.10958339,0.27649236
ENSG00000163975,4241,MELTF,-0.3051554,2.27263669,-1.6241413,0.10958453,0.27649236
ENSG00000104823,1891,ECH1,-0.2324714,5.16734942,-1.624085,0.10959657,0.27649236
ENSG00000100221,9929,JOSD1,-0.1042411,6.43725402,-1.6240848,0.10959662,0.27649236
ENSG00000111445,5985,RFC5,-0.1337611,3.33500875,-1.623824,0.10965241,0.2765803
ENSG00000198146,54989,ZNF770,0.16662123,6.4441448,1.62370331,0.10967824,0.27659266
ENSG00000115286,374291,NDUFS7,-0.4077753,5.53244401,-1.6233216,0.10975997,0.27671823
ENSG00000184110,8663,EIF3C,-0.2698466,3.66348256,-1.6232751,0.10976992,0.27671823
ENSG00000169116,25849,PARM1,-0.3982135,6.40669298,-1.6229567,0.10983815,0.27683741
ENSG00000168675,753,LDLRAD4,-0.2183207,6.11358484,-1.622699,0.10989338,0.27692377
ENSG00000136709,55339,WDR33,0.103914,5.68982907,1.62253293,0.109929,0.2769607
ENSG00000135824,85397,RGS8,-0.5839984,2.02143657,-1.6223804,0.10996172,0.27697099
ENSG00000149305,9177,HTR3B,-0.532157,1.17391424,-1.6223184,0.10997501,0.27697099
ENSG00000160285,4047,LSS,0.26326195,6.5287344,1.62150393,0.11014985,0.27735845
ENSG00000169045,3187,HNRNPH1,0.12696665,7.08384867,1.6210625,0.1102447,0.277443
ENSG00000063241,79763,ISOC2,-0.227761,4.6442802,-1.6209408,0.11027086,0.277443
ENSG00000141741,84299,MIEN1,-0.181871,5.29823343,-1.6209398,0.11027107,0.277443
ENSG00000151687,150709,ANKAR,0.24434564,1.25322533,1.62090738,0.11027805,0.277443
ENSG00000170955,112464,CAVIN3,-0.5654062,-0.2793445,-1.6208283,0.11029506,0.277443
ENSG00000134748,84950,PRPF38A,0.14442585,5.77760123,1.62076147,0.11030942,0.277443
ENSG00000143387,1513,CTSK,0.31278784,2.64827242,1.62056793,0.11035105,0.27745788
ENSG00000173825,220359,TIGD3,-0.315515,1.06483205,-1.6205387,0.11035734,0.27745788
ENSG00000164970,203259,FAM219A,-0.1452879,6.96445069,-1.620078,0.11045648,0.27762158
ENSG00000104714,157697,ERICH1,-0.1361849,3.76969139,-1.6200409,0.11046448,0.27762158
ENSG00000169282,7881,KCNAB1,-0.2953932,5.76983333,-1.6194328,0.11059545,0.27789788
ENSG00000180543,85453,TSPYL5,-0.2015214,5.35225099,-1.6192608,0.11063252,0.27793818
ENSG00000162377,65260,COA7,-0.230933,4.73923377,-1.6189521,0.11069908,0.27805251
ENSG00000164776,5260,PHKG1,0.47590169,4.04185044,1.61817588,0.11086659,0.27842034
ENSG00000243449,401115,C4orf48,-0.6525281,0.00957799,-1.6176751,0.11097477,0.27860411
ENSG00000082805,23085,ERC1,0.16460035,5.70795954,1.61764191,0.11098194,0.27860411
ENSG00000107959,10531,PITRM1,-0.1588588,6.79433797,-1.6173025,0.1110553,0.27873051
ENSG00000166881,23306,NEMP1,0.16658377,3.65281279,1.61721382,0.11107449,0.27873051
ENSG00000115946,56902,PNO1,-0.132083,3.72600004,-1.6170989,0.11109935,0.27873995
ENSG00000235098,441869,ANKRD65,-0.3787545,4.46376119,-1.6164407,0.11124179,0.27902748
ENSG00000151470,132321,C4orf33,-0.1860607,3.71249855,-1.6163742,0.11125619,0.27902748
ENSG00000106246,26024,PTCD1,0.23128061,1.75320992,1.61616956,0.1113005,0.27908564
ENSG00000076604,9618,TRAF4,0.32678163,4.36775109,1.61594109,0.11135,0.27915678
ENSG00000110446,51296,SLC15A3,0.35286851,2.50225198,1.61572108,0.11139768,0.27922334
ENSG00000115525,8869,ST3GAL5,-0.1213153,6.121813,-1.6155736,0.11142965,0.27925049
ENSG00000125818,9491,PSMF1,-0.0835893,6.31039621,-1.6154282,0.11146118,0.27925632
ENSG00000084693,60509,AGBL5,-0.1317256,4.30178418,-1.6153041,0.11148809,0.27925632
ENSG00000196218,6261,RYR1,0.29448372,5.31845511,1.61520077,0.11151052,0.27925632
ENSG00000168646,8313,AXIN2,0.14381475,3.91667728,1.61508785,0.11153502,0.27925632
ENSG00000184281,10078,TSSC4,-0.2848334,4.44656301,-1.6150756,0.11153766,0.27925632
ENSG00000019169,8685,MARCO,1.17391011,-0.3809591,1.61477778,0.11160231,0.27936524
ENSG00000140451,80119,PIF1,0.33946899,0.76620915,1.6143606,0.11169291,0.27948678
ENSG00000167996,2495,FTH1,-0.1894793,10.7950683,-1.6143594,0.11169317,0.27948678
ENSG00000253250,100127983,C8orf88,0.39971349,0.56096181,1.61422447,0.11172248,0.27950718
ENSG00000175806,4482,MSRA,-0.1719129,4.42703883,-1.6138831,0.11179668,0.27963985
ENSG00000138316,140766,ADAMTS14,0.74775415,1.65560008,1.6136249,0.11185282,0.27972732
ENSG00000132646,5111,PCNA,0.13713889,4.93439793,1.61351909,0.11187583,0.27973192
ENSG00000183172,91689,SMDT1,-0.1605943,5.72635548,-1.6130964,0.1119678,0.27982445
ENSG00000164347,84340,GFM2,-0.1608532,5.39454571,-1.6130535,0.11197714,0.27982445
ENSG00000214960,729920,ISPD,-0.3286131,2.80218835,-1.6130341,0.11198137,0.27982445
ENSG00000162976,130814,PQLC3,0.21526416,3.0076312,1.61295974,0.11199755,0.27982445
ENSG00000060140,55359,STYK1,-0.4888466,2.76849305,-1.6126914,0.11205599,0.27986629
ENSG00000124839,64284,RAB17,-0.4629393,0.03569555,-1.6125747,0.11208141,0.27986629
ENSG00000144460,57624,NYAP2,-0.6530753,-0.3318703,-1.6125607,0.11208445,0.27986629
ENSG00000172247,114900,C1QTNF4,-0.4929044,1.38470376,-1.6124938,0.11209903,0.27986629
ENSG00000122008,51426,POLK,0.16068629,4.72193428,1.61163769,0.11228568,0.2802793
ENSG00000115844,1746,DLX2,-0.6161206,-0.6709745,-1.6107936,0.11246994,0.28064275
ENSG00000185305,54622,ARL15,-0.2022324,4.67293695,-1.6107157,0.11248697,0.28064275
ENSG00000011304,5725,PTBP1,0.28895397,5.01978812,1.6106789,0.11249501,0.28064275
ENSG00000130783,84660,CCDC62,0.32219931,0.56022419,1.61005124,0.11263221,0.280932
ENSG00000058262,29927,SEC61A1,0.18074732,6.65041331,1.60955144,0.11274156,0.28115167
ENSG00000184557,9021,SOCS3,1.08765324,4.41287884,1.60932858,0.11279035,0.28117465
ENSG00000133302,84250,SLF1,-0.2335591,3.98996457,-1.6093149,0.11279334,0.28117465
ENSG00000172345,80765,STARD5,-0.2881743,1.48973337,-1.6091807,0.11282274,0.28119488
ENSG00000119508,8013,NR4A3,-0.3807174,2.46224091,-1.6088047,0.1129051,0.28134708
ENSG00000158023,144406,WDR66,-0.2314886,1.71188879,-1.6085537,0.11296012,0.2814311
ENSG00000158106,114822,RHPN1,-0.3682227,4.63530011,-1.6083362,0.11300781,0.28149683
ENSG00000155868,9443,MED7,-0.139935,3.55552531,-1.6081151,0.11305631,0.28156455
ENSG00000126351,7067,THRA,-0.1122239,8.55903535,-1.6077048,0.11314633,0.28173565
ENSG00000108387,5414,4-Sep,-0.4587957,8.47754461,-1.6073918,0.11321507,0.28185368
ENSG00000040731,1008,CDH10,-0.2412675,5.36477464,-1.6065885,0.1133916,0.28220497
ENSG00000114948,8745,ADAM23,-0.3420412,6.68484049,-1.6065553,0.11339889,0.28220497
ENSG00000108349,22794,CASC3,0.22824624,7.33496761,1.60584512,0.11355516,0.28246316
ENSG00000151657,22944,KIN,-0.1383553,3.42086086,-1.6058307,0.11355834,0.28246316
ENSG00000082269,57579,FAM135A,0.14534166,4.68296801,1.60575573,0.11357484,0.28246316
ENSG00000176101,8636,SSNA1,-0.2022841,5.15412677,-1.6056952,0.11358816,0.28246316
ENSG00000079841,22999,RIMS1,-0.3440297,6.77859987,-1.6053525,0.11366364,0.28259768
ENSG00000241468,9551,ATP5MF,-0.2395248,3.04082215,-1.6052519,0.11368582,0.28259962
ENSG00000120833,8835,SOCS2,0.25128292,2.83026533,1.60515452,0.11370728,0.28259981
ENSG00000135913,57695,USP37,0.17336203,4.26988021,1.60484865,0.11377471,0.28269619
ENSG00000157191,55707,NECAP2,0.25460969,4.79313105,1.60478449,0.11378886,0.28269619
ENSG00000002746,23072,HECW1,-0.3731913,5.49868513,-1.6045469,0.11384126,0.28277321
ENSG00000145349,817,CAMK2D,-0.2608449,6.82732925,-1.6040014,0.11396164,0.28301902
ENSG00000187123,130574,LYPD6,0.2580485,4.17185554,1.60375217,0.11401669,0.28310251
ENSG00000000460,55732,C1orf112,0.26386847,1.71931409,1.60318529,0.11414195,0.28336029
ENSG00000186868,4137,MAPT,-0.1414268,9.00202497,-1.6030135,0.11417992,0.28340131
ENSG00000073578,6389,SDHA,-0.1244568,7.23465261,-1.6027137,0.11424625,0.28351266
ENSG00000165028,55335,NIPSNAP3B,-0.2612359,3.1878792,-1.6025754,0.11427685,0.28353535
ENSG00000109220,26511,CHIC2,0.20591197,2.45757132,1.6021502,0.11437097,0.2836837
ENSG00000078747,83737,ITCH,0.16707461,6.5320113,1.60211129,0.11437958,0.2836837
ENSG00000163611,152185,SPICE1,0.31743229,-0.3832161,1.60193385,0.11441888,0.2837279
ENSG00000203880,55251,PCMTD2,0.15724101,6.4502248,1.60149003,0.11451722,0.28391847
ENSG00000094841,139596,UPRT,-0.1457261,3.88890602,-1.6012834,0.11456303,0.28397874
ENSG00000167523,124045,SPATA33,-0.1618584,3.36577566,-1.6008668,0.11465543,0.28413256
ENSG00000106526,653857,ACTR3C,-0.2992003,0.86719449,-1.6008097,0.11466809,0.28413256
ENSG00000155897,114,ADCY8,0.20464608,4.17229662,1.60066482,0.11470026,0.28415897
ENSG00000163032,7447,VSNL1,-0.3791459,10.0420144,-1.6001729,0.11480947,0.2843712
ENSG00000070214,23446,SLC44A1,0.43131324,7.8855859,1.60008513,0.11482897,0.2843712
ENSG00000151834,2555,GABRA2,0.2811776,6.91063088,1.59977966,0.11489685,0.28447385
ENSG00000108861,1845,DUSP3,-0.1849411,7.2866518,-1.5997048,0.11491348,0.28447385
ENSG00000111711,51026,GOLT1B,-0.1708303,5.45972106,-1.5994297,0.11497465,0.28457196
ENSG00000154174,9868,TOMM70,-0.1949914,6.64593542,-1.5991578,0.11503511,0.28462486
ENSG00000153029,3140,MR1,0.32157576,3.58109752,1.59913985,0.11503911,0.28462486
ENSG00000135951,80705,TSGA10,-0.206099,2.39421491,-1.5988675,0.11509971,0.28472148
ENSG00000134138,4212,MEIS2,0.12545005,5.3268736,1.59867534,0.11514249,0.28472678
ENSG00000125970,22913,RALY,-0.2004025,6.02795264,-1.5986643,0.11514496,0.28472678
ENSG00000177098,6330,SCN4B,-0.2923568,6.48797323,-1.5984744,0.11518723,0.28477439
ENSG00000107954,9148,NEURL1,-0.2214569,6.72613077,-1.5983545,0.11521394,0.28477439
ENSG00000137274,670,BPHL,-0.1696382,4.05968022,-1.5982875,0.11522887,0.28477439
ENSG00000171798,85442,KNDC1,-0.2765984,6.66021714,-1.5976956,0.11536079,0.28504708
ENSG00000164066,27152,INTU,0.21147224,4.49792108,1.59721351,0.11546832,0.28521971
ENSG00000164615,819,CAMLG,-0.1475731,6.22913589,-1.5971888,0.11547383,0.28521971
ENSG00000148824,92170,MTG1,0.41428779,1.18766555,1.59667488,0.11558856,0.28541018
