gene_name	log2_fold_change	FDR_adjusted_p_value	ref_allele	non_ref_allele	sample_size
ENSG00000073670|ADAM11	-0.31749680421609	0.0026844474117945	AD	Control	238
ENSG00000005893|LAMP2	0.206990362690625	0.0611472462361174	AD	Control	238
ENSG00000197208|SLC22A4	0.116454715982586	0.223900900812334	AD	Control	238
ENSG00000087237|CETP	0.200455646764542	0.084301979247324	AD	Control	238
ENSG00000087250|MT3	0.0807677852171819	0.668439553387785	AD	Control	238
ENSG00000087494|PTHLH	-0.20180269543509	0.17356230340544	AD	Control	238
ENSG00000087510|TFAP2C	0.335679432511074	0.0243260145102297	AD	Control	238
ENSG00000088002|SULT2B1	0.0901604814947786	0.470467189646826	AD	Control	238
ENSG00000182389|CACNB4	-0.23486729312008	0.0357755742067571	AD	Control	238
ENSG00000197183|NOL4L	0.108939395472866	0.180568152213966	AD	Control	238
ENSG00000088305|DNMT3B	0.0821493133734546	0.400806429342687	AD	Control	238
ENSG00000088320|REM1	0.525744013324992	0.0917460225313642	AD	Control	238
ENSG00000088356|PDRG1	0.0071648652076026	0.960093910127385	AD	Control	238
ENSG00000088367|EPB41L1	-0.0463494559352355	0.560938330699543	AD	Control	238
ENSG00000088808|PPP1R13B	0.0359437712083783	0.607208606057828	AD	Control	238
ENSG00000166948|TGM6	0.22993505054739	1.0	AD	Control	238
ENSG00000188559|RALGAPA2	0.126606271881973	0.0807981121330653	AD	Control	238
ENSG00000089009|RPL6	0.0146795728936708	0.887999080408207	AD	Control	238
ENSG00000089048|ESF1	-0.0167195794400321	0.866746924837417	AD	Control	238
ENSG00000089060|SLC8B1	0.221871889459231	0.0152645850730859	AD	Control	238
ENSG00000089063|TMEM230	-0.0225208965367734	0.783170474884527	AD	Control	238
ENSG00000089127|OAS1	0.431584175401465	0.0001259561285536	AD	Control	238
ENSG00000089163|SIRT4	0.0229940150255142	0.889612677049224	AD	Control	238
ENSG00000089195|TRMT6	-0.191168347574639	0.0424637251713268	AD	Control	238
ENSG00000249115|HAUS5	0.298768471087721	0.0134981350900037	AD	Control	238
ENSG00000010256|UQCRC1	-0.210679733501202	0.030703792602578	AD	Control	238
ENSG00000089639|GMIP	0.141809791955935	0.284307434389868	AD	Control	238
ENSG00000089692|LAG3	0.219267415573078	0.334135217244099	AD	Control	238
ENSG00000089693|MLF2	-0.190136097864235	0.0426191355169982	AD	Control	238
ENSG00000089723|OTUB2	-0.14192531074381	0.157662284768576	AD	Control	238
ENSG00000090006|LTBP4	0.0940345843276987	0.378157740912763	AD	Control	238
ENSG00000090447|TFAP4	0.18127789433321	0.0326142625145901	AD	Control	238
ENSG00000090470|PDCD7	-0.0130218271081607	0.819638048208208	AD	Control	238
ENSG00000090487|SPG21	0.0432668028946576	0.242248199130303	AD	Control	238
ENSG00000090539|CHRD	-0.141701023108807	0.0974200991610596	AD	Control	238
ENSG00000090534|THPO	-0.229186405744949	0.186921276005184	AD	Control	238
ENSG00000090554|FLT3LG	0.254840599828652	0.049678585509981	AD	Control	238
ENSG00000090581|GNPTG	0.0034647874580266	0.961090488931358	AD	Control	238
ENSG00000090615|GOLGA3	0.0248228602025799	0.727178939561904	AD	Control	238
ENSG00000090659|CD209	0.249729642724039	0.034862621326668	AD	Control	238
ENSG00000090776|EFNB1	0.285283712674031	0.0039559926210221	AD	Control	238
ENSG00000090863|GLG1	-0.0027547315500458	0.954901900166044	AD	Control	238
ENSG00000090924|PLEKHG2	0.160400806239915	0.233550888413354	AD	Control	238
ENSG00000090932|DLL3	-0.187115720991266	0.080945847817056	AD	Control	238
ENSG00000090971|NAT14	-0.146673493922239	0.0840121806124699	AD	Control	238
ENSG00000157426|AASDH	-0.0415928272274981	0.560770113088474	AD	Control	238
ENSG00000091128|LAMB4	0.217519570393389	0.261020152145687	AD	Control	238
ENSG00000091140|DLD	-0.258932404687296	0.005643514542731	AD	Control	238
ENSG00000091262|ABCC6	0.148315736348798	0.453537561852343	AD	Control	238
ENSG00000091317|CMTM6	0.210075153836153	0.0194798749524148	AD	Control	238
ENSG00000091536|MYO15A	0.0820608364443145	0.398197604409764	AD	Control	238
ENSG00000091583|APOH	-0.0149182851484945	0.960106499012324	AD	Control	238
ENSG00000091640|SPAG7	-0.0343169130250953	0.629918511419135	AD	Control	238
ENSG00000091831|ESR1	-0.142527342905696	0.28764298189987	AD	Control	238
ENSG00000091844|RGS17	-0.23314636621445	0.034982172965637	AD	Control	238
ENSG00000091947|TMEM101	0.0239874202503453	0.711406395016583	AD	Control	238
ENSG00000091986|CCDC80	0.126413456915838	0.211808211476648	AD	Control	238
ENSG00000092009|CMA1	0.339121670574112	0.241503609334382	AD	Control	238
ENSG00000092010|PSME1	0.175040692278821	0.131093093539149	AD	Control	238
ENSG00000092036|HAUS4	0.183454017753024	0.0108954073324567	AD	Control	238
ENSG00000092067|CEBPE	0.24912607304862	1.0	AD	Control	238
ENSG00000092094|OSGEP	-0.115574667354519	0.156028899695588	AD	Control	238
ENSG00000092096|SLC22A17	-0.365830031533421	0.0040251247626733	AD	Control	238
ENSG00000092140|G2E3	-0.0909655774360424	0.175470581425317	AD	Control	238
ENSG00000092295|TGM1	0.281338739449515	0.0935559267399046	AD	Control	238
ENSG00000092607|TBX15	0.342893372380228	0.133217313292314	AD	Control	238
ENSG00000092850|TEKT2	0.168950331973684	0.228767758718609	AD	Control	238
ENSG00000092929|UNC13D	0.333571028321522	0.0462235368141854	AD	Control	238
ENSG00000093010|COMT	0.166264617553751	0.0626044324391233	AD	Control	238
ENSG00000093217|XYLB	-0.104967159200166	0.17821980153641	AD	Control	238
ENSG00000094661|OR1I1	0.119718664007383	0.212756329178755	AD	Control	238
ENSG00000196344|ADH7	0.060077344815835	0.809530010638786	AD	Control	238
ENSG00000187758|ADH1A	0.38910155311723	0.152373087782219	AD	Control	238
ENSG00000108244|KRT23	0.0588193734447976	1.0	AD	Control	238
ENSG00000094804|CDC6	-0.11838512930503	0.340530174271719	AD	Control	238
ENSG00000094914|AAAS	0.131771506363533	0.0161262030466953	AD	Control	238
ENSG00000094916|CBX5	0.0153113646248641	0.825616513242246	AD	Control	238
ENSG00000076321|KLHL20	0.0098130855801023	0.902950290412962	AD	Control	238
ENSG00000094963|FMO2	0.310168956602955	0.0915330461849823	AD	Control	238
ENSG00000095059|DHPS	-0.0259972415796528	0.77155158892007	AD	Control	238
ENSG00000167964|RAB26	-0.209141854839828	0.0205553971611418	AD	Control	238
ENSG00000119314|PTBP3	-0.0344220252753251	0.752488060512849	AD	Control	238
ENSG00000095261|PSMD5	-0.0419355017613797	0.585218773581178	AD	Control	238
ENSG00000095380|NANS	-0.0839416248634515	0.197350001004983	AD	Control	238
ENSG00000095539|SEMA4G	0.0165822507101752	0.895557659719233	AD	Control	238
ENSG00000095917|TPSD1	0.148582753203426	0.732748527955047	AD	Control	238
ENSG00000174156|GSTA3	0.964947715375182	1.0	AD	Control	238
ENSG00000156711|MAPK13	-0.0555463478547865	0.555531274405768	AD	Control	238
ENSG00000096092|TMEM14A	-0.314929173210416	0.0723796436092337	AD	Control	238
ENSG00000096150|RPS18	0.0888963045451955	0.445623520599917	AD	Control	238
ENSG00000236011|GPANK1	1.36179396961505	0.291778322578464	AD	Control	238
ENSG00000204463|BAG6	-0.219519069632034	0.304492668497187	AD	Control	238
ENSG00000096171|VARS	-0.100770802236859	0.476007970758738	AD	Control	238
ENSG00000204314|PRRT1	-0.0234680981130883	0.935537520732858	AD	Control	238
ENSG00000204482|LST1	0.452524451459504	0.11242579115446	AD	Control	238
ENSG00000096654|ZNF184	-0.236430604145693	0.123675333589122	AD	Control	238
ENSG00000035403|VCL	0.105933400162129	0.278367186831843	AD	Control	238
ENSG00000096717|SIRT1	0.0385816012080741	0.609490013348162	AD	Control	238
ENSG00000069702|TGFBR3	0.334921705529815	0.0024325327846513	AD	Control	238
ENSG00000099203|TMED1	0.0659050694811192	0.504869941216838	AD	Control	238
ENSG00000099219|ERMP1	0.0412959408147117	0.57941076894995	AD	Control	238
ENSG00000099326|MZF1	0.0751775220373041	0.389006409059122	AD	Control	238
ENSG00000099330|OCEL1	-0.0007348646343373	0.99472720253176	AD	Control	238
ENSG00000099341|PSMD8	-0.116829382612191	0.296603522094173	AD	Control	238
ENSG00000099365|STX1B	-0.228932472436809	0.0746342895503412	AD	Control	238
ENSG00000099385|BCL7C	0.117600560160361	0.041365150071934	AD	Control	238
ENSG00000099617|EFNA2	-0.0644399715500228	0.872971557192459	AD	Control	238
ENSG00000099624|ATP5F1D	-0.14102651642035	0.0272617477501353	AD	Control	238
ENSG00000099625|CBARP	-0.292913468898448	0.0233565519269823	AD	Control	238
ENSG00000099715|PCDH11Y	-0.531394784715625	0.142457036298689	AD	Control	238
ENSG00000099721|AMELY	0.215138638684433	1.0	AD	Control	238
ENSG00000070388|FGF22	-0.165084587328486	0.07242120256652	AD	Control	238
ENSG00000095932|SMIM24	-0.355676724562406	0.213112681640944	AD	Control	238
ENSG00000099769|IGFALS	0.0549591537142876	0.800266117883315	AD	Control	238
ENSG00000099785|MARCH2	-0.0756457302774225	0.306602366732772	AD	Control	238
ENSG00000099795|NDUFB7	-0.0456929362051596	0.712286765620538	AD	Control	238
ENSG00000099797|TECR	0.20444766688296	0.0663552860747009	AD	Control	238
ENSG00000099800|TIMM13	-0.0248345194562535	0.814667448587717	AD	Control	238
ENSG00000099804|CDC34	-0.0114312399163996	0.888866596172095	AD	Control	238
ENSG00000099812|MISP	0.177098091306622	0.3252402857154	AD	Control	238
ENSG00000099817|POLR2E	-0.0326109716570672	0.819606904110979	AD	Control	238
ENSG00000099860|GADD45B	0.112538725369481	0.673987806039724	AD	Control	238
ENSG00000099866|MADCAM1	-0.0674493555042693	0.69114599162509	AD	Control	238
ENSG00000188130|MAPK12	0.0604143780398056	0.518442360690119	AD	Control	238
ENSG00000099937|SERPIND1	0.102779324768998	0.449660396058988	AD	Control	238
ENSG00000099940|SNAP29	0.0566949924834149	0.430061412003815	AD	Control	238
ENSG00000099949|LZTR1	0.0895997904473715	0.213353671618428	AD	Control	238
ENSG00000184436|THAP7	-0.0887101498648938	0.214189319031621	AD	Control	238
ENSG00000099953|MMP11	0.0251694643102532	0.88443396570864	AD	Control	238
ENSG00000240972|MIF	-0.298649517535383	0.0626703171269305	AD	Control	238
ENSG00000099974|DDTL	0.0967654962076853	0.469697298030404	AD	Control	238
ENSG00000099985|OSM	0.40026011309197	0.186606586163908	AD	Control	238
ENSG00000099992|TBC1D10A	0.0435934636887252	0.718930130391527	AD	Control	238
ENSG00000099995|SF3A1	0.0547195578127905	0.715209703300226	AD	Control	238
ENSG00000184979|USP18	0.137767606428851	0.135968912304444	AD	Control	238
ENSG00000099999|RNF215	-0.0798019869851017	0.0805450116636275	AD	Control	238
ENSG00000100012|SEC14L3	0.0966055951753714	0.522792430687404	AD	Control	238
ENSG00000100028|SNRPD3	-0.0958771433370892	0.173916259961052	AD	Control	238
ENSG00000100030|MAPK1	-0.187536348843007	0.088154864236332	AD	Control	238
ENSG00000185339|TCN2	0.531852492543166	0.0012407989872588	AD	Control	238
ENSG00000100053|CRYBB3	0.253390110297465	0.18989367909597	AD	Control	238
ENSG00000133422|MORC2	0.0115752636391594	0.900580606920408	AD	Control	238
ENSG00000100075|SLC25A1	0.135118983133912	0.112658724827659	AD	Control	238
ENSG00000100078|PLA2G3	-0.0253494116764894	0.94016633147133	AD	Control	238
ENSG00000100079|LGALS2	0.402531628770817	0.068629529315226	AD	Control	238
ENSG00000241360|PDXP	-0.200079815571199	0.0492638288575982	AD	Control	238
ENSG00000128203|ASPHD2	-0.0939992307405995	0.409664318539611	AD	Control	238
ENSG00000100097|LGALS1	0.0388989608694537	0.764958411250286	AD	Control	238
ENSG00000100100|PIK3IP1	0.0641365342085533	0.470858825530115	AD	Control	238
ENSG00000100104|SRRD	-0.105357942099518	0.217027922922756	AD	Control	238
ENSG00000100105|PATZ1	0.118367087320029	0.140748517751202	AD	Control	238
ENSG00000100122|CRYBB1	-0.175278779897785	0.342525987490939	AD	Control	238
ENSG00000100124|ANKRD54	0.0014807719200513	0.987280982256566	AD	Control	238
ENSG00000100138|SNU13	-0.167889705259436	0.173140622524741	AD	Control	238
ENSG00000100139|MICALL1	0.330466801742315	0.0123879907541874	AD	Control	238
ENSG00000100162|CENPM	0.219945081927512	0.0645634026640632	AD	Control	238
ENSG00000100196|KDELR3	-0.0638783330371359	0.635766349853216	AD	Control	238
ENSG00000100201|DDX17	0.0262323661910214	0.564301808062498	AD	Control	238
ENSG00000100206|DMC1	0.0792248054739555	0.49030094605785	AD	Control	238
ENSG00000100209|HSCB	0.111514099221232	0.0975542898225243	AD	Control	238
ENSG00000100211|CBY1	0.0007045717439826	0.992551744872205	AD	Control	238
ENSG00000100216|TOMM22	-0.159186177992881	0.17937051865556	AD	Control	238
ENSG00000100218|RSPH14	-0.165007090468267	0.309474739890364	AD	Control	238
ENSG00000100219|XBP1	0.0270665101051947	0.860411956593853	AD	Control	238
ENSG00000100220|RTCB	-0.114148321686094	0.165124319906034	AD	Control	238
ENSG00000100221|JOSD1	-0.0985691091897767	0.20338669242466	AD	Control	238
ENSG00000100226|GTPBP1	0.0385392586976419	0.620328232893389	AD	Control	238
ENSG00000100239|PPP6R2	-0.0424058098780772	0.291880394690505	AD	Control	238
ENSG00000100246|DNAL4	-0.268527949979598	0.0179928820149157	AD	Control	238
ENSG00000100249|C22orf31	0.250149528221552	0.207476830048989	AD	Control	238
ENSG00000100253|MIOX	0.0717094061216408	0.670587745983275	AD	Control	238
ENSG00000100258|LMF2	0.0803110572179954	0.427778690955179	AD	Control	238
ENSG00000183741|CBX6	-0.122236929646966	0.0792525720413466	AD	Control	238
ENSG00000100263|RHBDD3	0.0541846865533188	0.443586633255241	AD	Control	238
ENSG00000243811|APOBEC3D	0.195851420477115	0.171841065570202	AD	Control	238
ENSG00000100276|RASL10A	-0.279422931720642	0.049678585509981	AD	Control	238
ENSG00000100281|HMGXB4	0.056550478718476	0.324485892335389	AD	Control	238
ENSG00000100290|BIK	-0.0361982178064227	0.878395611407442	AD	Control	238
ENSG00000100292|HMOX1	0.529757392087005	0.0007018230252472	AD	Control	238
ENSG00000184117|NIPSNAP1	-0.162202264517242	0.0123879907541874	AD	Control	238
ENSG00000100297|MCM5	0.211686151448804	0.0346072828589809	AD	Control	238
ENSG00000100299|ARSA	0.0526377751287624	0.591734956233811	AD	Control	238
ENSG00000100302|RASD2	-0.0123078077988797	0.937195766609571	AD	Control	238
ENSG00000100304|TTLL12	0.0072063297409289	0.960912982397192	AD	Control	238
ENSG00000100307|CBX7	-0.0539915257539835	0.338044020784679	AD	Control	238
ENSG00000100312|ACR	-0.142778243022034	1.0	AD	Control	238
ENSG00000100314|CABP7	-0.20762728167417	0.104677805904376	AD	Control	238
ENSG00000100316|RPL3	0.0113272520533249	0.917412503609353	AD	Control	238
ENSG00000100321|SYNGR1	-0.236677394526788	0.003778385641314	AD	Control	238
ENSG00000100324|TAB1	-0.0506621968300491	0.525603868432758	AD	Control	238
ENSG00000100341|PNPLA5	-0.0134691657998157	0.903309374714725	AD	Control	238
ENSG00000100344|PNPLA3	-0.0179543250620017	0.91244806377637	AD	Control	238
ENSG00000100345|MYH9	0.197076669744044	0.0856004921489817	AD	Control	238
ENSG00000100348|TXN2	0.0121688269127385	0.941865155180422	AD	Control	238
ENSG00000100350|FOXRED2	-0.0671501959621291	0.454296612708457	AD	Control	238
ENSG00000100353|EIF3D	0.0124957669155527	0.847734194994491	AD	Control	238
ENSG00000239900|ADSL	-0.0253370250015639	0.656874302727423	AD	Control	238
ENSG00000100362|PVALB	-0.516255270428569	0.0611245384583219	AD	Control	238
ENSG00000100373|UPK3A	-0.0562333027265065	1.0	AD	Control	238
ENSG00000100376|FAM118A	0.218215876414873	0.121120171797781	AD	Control	238
ENSG00000100380|ST13	0.0797626971076978	0.403428993611453	AD	Control	238
ENSG00000100385|IL2RB	0.0856685476203694	0.59990829655248	AD	Control	238
ENSG00000100387|RBX1	-0.143495588345842	0.125986911845015	AD	Control	238
ENSG00000100395|L3MBTL2	0.022040493788164	0.644931420605564	AD	Control	238
ENSG00000100399|CHADL	0.306669581241264	0.0111384900934904	AD	Control	238
ENSG00000100410|PHF5A	-0.0319830625551319	0.76694284459167	AD	Control	238
ENSG00000100412|ACO2	-0.0359593643201689	0.607885005302168	AD	Control	238
ENSG00000100417|PMM1	-0.0802481583975491	0.308640839331006	AD	Control	238
ENSG00000100422|CERK	0.0011219232193103	0.989371256433394	AD	Control	238
ENSG00000100425|BRD1	0.0513250721669541	0.470598178144757	AD	Control	238
ENSG00000100426|ZBED4	0.119930907334995	0.0464772313742506	AD	Control	238
ENSG00000100429|HDAC10	0.0409562074058349	0.764774614171347	AD	Control	238
ENSG00000129465|RIPK3	0.436556684751182	0.0325583804130871	AD	Control	238
ENSG00000090060|PAPOLA	0.0949739518414511	0.175077744933299	AD	Control	238
ENSG00000080824|HSP90AA1	0.0601425075462091	0.699224690609844	AD	Control	238
ENSG00000087303|NID2	0.159333776803214	0.233617605855679	AD	Control	238
ENSG00000075413|MARK3	0.0208547782102572	0.680612654976078	AD	Control	238
ENSG00000023608|SNAPC1	0.0616931836061531	0.193721313619152	AD	Control	238
ENSG00000092201|SUPT16H	-0.0904178807095359	0.112689527269053	AD	Control	238
ENSG00000100439|ABHD4	0.317552004191585	0.0094809030697247	AD	Control	238
ENSG00000100442|FKBP3	-0.100100396480815	0.140748517751202	AD	Control	238
ENSG00000100448|CTSG	-0.321237061487953	1.0	AD	Control	238
ENSG00000100450|GZMH	0.340683375710006	0.355267367233213	AD	Control	238
ENSG00000100453|GZMB	0.466041581579622	0.153791524630702	AD	Control	238
ENSG00000100462|PRMT5	0.0043318491180158	0.967101357989737	AD	Control	238
ENSG00000100473|COCH	-0.101451621157756	0.579389239330211	AD	Control	238
ENSG00000100478|AP4S1	-0.0933842730760534	0.134769145671687	AD	Control	238
ENSG00000100479|POLE2	0.276695316292283	0.0230706656401472	AD	Control	238
ENSG00000100485|SOS2	0.0646888168221492	0.217223318448557	AD	Control	238
ENSG00000100490|CDKL1	0.198716643177796	0.015708880868912	AD	Control	238
ENSG00000100504|PYGL	0.233425693612535	0.0469815138966049	AD	Control	238
ENSG00000256075|AC008033.1	0.200550342464187	1.0	AD	Control	238
ENSG00000100522|GNPNAT1	-0.022617915936232	0.822163486181607	AD	Control	238
ENSG00000100526|CDKN3	-0.277801742443821	0.0382006987265939	AD	Control	238
ENSG00000100528|CNIH1	-0.0685795317337898	0.440662150693541	AD	Control	238
ENSG00000100532|CGRRF1	-0.011794491436431	0.928070201914316	AD	Control	238
ENSG00000100554|ATP6V1D	-0.329362786878312	0.0096599564702273	AD	Control	238
ENSG00000100557|CCDC198	0.0788833855095758	0.643286008092013	AD	Control	238
ENSG00000100558|PLEK2	0.056405434674832	0.856299197176837	AD	Control	238
ENSG00000100565|LRRC74A	0.558166400497541	0.0306455176925638	AD	Control	238
ENSG00000100564|PIGH	0.0237453647561262	0.758421653084089	AD	Control	238
ENSG00000100567|PSMA3	-0.0314098059733041	0.540852123585684	AD	Control	238
ENSG00000100568|VTI1B	-0.0656320134501613	0.378848293210976	AD	Control	238
ENSG00000100575|TIMM9	-0.0659698780234615	0.449660396058988	AD	Control	238
ENSG00000100577|GSTZ1	0.0527243957429543	0.611468351945037	AD	Control	238
ENSG00000100580|TMED8	-0.139825633837027	0.0136531288336474	AD	Control	238
ENSG00000100583|SAMD15	-0.149566197537375	0.150067571505456	AD	Control	238
ENSG00000100591|AHSA1	0.102610495094633	0.374998730089917	AD	Control	238
ENSG00000100593|ISM2	-0.0379858154370414	0.890436907150073	AD	Control	238
ENSG00000100596|SPTLC2	0.0623620779728592	0.472802317487604	AD	Control	238
ENSG00000100599|RIN3	0.208627625564172	0.116871919096443	AD	Control	238
ENSG00000100601|ALKBH1	-0.108875969738534	0.130584430842845	AD	Control	238
ENSG00000100604|CHGA	-0.207529660500581	0.188188518187654	AD	Control	238
ENSG00000100612|DHRS7	-0.058510005277774	0.522480982125417	AD	Control	238
ENSG00000100625|SIX4	0.170918712652993	0.167015992316307	AD	Control	238
ENSG00000100629|CEP128	0.215135770829134	0.0040983934731377	AD	Control	238
ENSG00000100632|ERH	-0.192110992441637	0.0422292241043387	AD	Control	238
ENSG00000100652|SLC10A1	0.166498921447238	0.339048331892857	AD	Control	238
ENSG00000100664|EIF5	-0.164056969607551	0.0758316089041451	AD	Control	238
ENSG00000100678|SLC8A3	-0.308894453546529	0.0028860451593701	AD	Control	238
ENSG00000100711|ZFYVE21	0.0174720328321909	0.853085993998333	AD	Control	238
ENSG00000100714|MTHFD1	-0.052641566503068	0.237924305909053	AD	Control	238
ENSG00000100739|BDKRB1	0.302736869582455	0.0493138301983225	AD	Control	238
ENSG00000100749|VRK1	-0.0481320927741765	0.547158392127765	AD	Control	238
ENSG00000100767|PAPLN	0.171455516612396	0.274394257206264	AD	Control	238
