gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
DRD4|ENSG00000069696	-0.332666966	0.354412455	31	Control	AD
PRKAR1A|ENSG00000108946	-0.071264339	0.654372911	31	Control	AD
SMPDL3A|ENSG00000172594	0.051795339	0.831641396	31	Control	AD
TMT1B|ENSG00000170439	-0.027024267	0.937065496	31	Control	AD
	0.411794109	0.322981536	31	Control	AD
CHI3L2|ENSG00000064886	0.669743977		31	Control	AD
SKAP2|ENSG00000005020	0.270292872	0.308708435	31	Control	AD
RALGPS1|ENSG00000136828	-0.111513069	0.531201305	31	Control	AD
SOCS3-DT|ENSG00000266970	0.424548372	0.265452084	31	Control	AD
RTN1|ENSG00000139970	0.876467124	0.023975058	31	Control	AD
RPLP0P9|ENSG00000229119	0.460306457	0.206633254	31	Control	AD
NPY5R|ENSG00000164129	0.237719684	0.569525402	31	Control	AD
GRIA4|ENSG00000152578	-0.09843155	0.728128844	31	Control	AD
C1orf216|ENSG00000142686	0.002146707	0.992493153	31	Control	AD
	0.664442574	0.082751826	31	Control	AD
PCDH19|ENSG00000165194	0.548828869	0.074902431	31	Control	AD
TTC3P1|ENSG00000215105	0.47525182	0.143346881	31	Control	AD
RAPGEF2|ENSG00000109756	-0.334701227	0.099757949	31	Control	AD
GYPC|ENSG00000136732	-0.285486249	0.251120167	31	Control	AD
RC3H2|ENSG00000056586	-0.393303384	0.014024385	31	Control	AD
NAPG|ENSG00000134265	0.187224849	0.348016121	31	Control	AD
HAP1|ENSG00000173805	0.580665644		31	Control	AD
NMNAT2|ENSG00000157064	0.729841585	0.059148809	31	Control	AD
DPP8|ENSG00000074603	0.22283185	0.317092285	31	Control	AD
CAMK4|ENSG00000152495	0.48160708	0.116418637	31	Control	AD
KLK7|ENSG00000169035	0.529994678	0.15923893	31	Control	AD
PIP5K1B|ENSG00000107242	0.238281342	0.461645213	31	Control	AD
SYNPR|ENSG00000163630	0.316961045	0.433833644	31	Control	AD
PFN2|ENSG00000070087	0.495439819	0.083910451	31	Control	AD
SIGIRR|ENSG00000185187	0.067725063	0.783714269	31	Control	AD
HLF|ENSG00000108924	0.167928947	0.595902594	31	Control	AD
FAM20C|ENSG00000282147	0.43405207	0.158791099	31	Control	AD
MDK|ENSG00000110492	0.654030427	0.021836282	31	Control	AD
TRIM47|ENSG00000132481	0.186838412	0.552839429	31	Control	AD
ZNF408|ENSG00000175213	-0.1902659	0.303301851	31	Control	AD
NPY1R|ENSG00000164128	0.483066232	0.19627038	31	Control	AD
ZNF646|ENSG00000167395	-0.184157798	0.286685479	31	Control	AD
PTRH1|ENSG00000187024	0.313175504	0.096927479	31	Control	AD
HSPB7|ENSG00000173641	-0.71127454	0.024143073	31	Control	AD
ABHD14B|ENSG00000114779	-0.23577374	0.286462103	31	Control	AD
ZNF672|ENSG00000171161	-0.000525	0.997738682	31	Control	AD
TSKU|ENSG00000182704	0.116994496	0.672549107	31	Control	AD
LRRTM3|ENSG00000198739	0.735183321	0.039905883	31	Control	AD
KLHL7|ENSG00000122550	0.146555182	0.479998846	31	Control	AD
GNAL|ENSG00000141404	0.48677449	0.054528459	31	Control	AD
INPP4B|ENSG00000109452	0.527231156	0.056698313	31	Control	AD
CD200|ENSG00000091972	0.480386583	0.16013355	31	Control	AD
PGLS|ENSG00000130313	0.0435973	0.848159586	31	Control	AD
FLNA|ENSG00000196924	0.289223551	0.239382271	31	Control	AD
IFNAR2|ENSG00000159110	-0.078089983	0.770445731	31	Control	AD
HEMK1|ENSG00000114735	0.003566257	0.984150434	31	Control	AD
PLAT|ENSG00000104368	0.27607404	0.375309296	31	Control	AD
PDE1A|ENSG00000115252	0.160308678	0.678034408	31	Control	AD
PEX26|ENSG00000215193	-0.114520523	0.366873568	31	Control	AD
FAM225A|ENSG00000231528	-0.219414483	0.577196496	31	Control	AD
COL6A3|ENSG00000163359	0.388575819		31	Control	AD
EPOP|ENSG00000273604	0.311718456	0.291427235	31	Control	AD
SCAMP2|ENSG00000140497	-0.042158346	0.8562817	31	Control	AD
ZNF25|ENSG00000175395	0.337294416	0.199528269	31	Control	AD
HDGFL3|ENSG00000166503	-0.318210035	0.04199359	31	Control	AD
ZFP36L2|ENSG00000152518	-0.18228832	0.457860033	31	Control	AD
	0.241961966	0.466457892	31	Control	AD
NEXMIF|ENSG00000050030	0.753420025	0.039114855	31	Control	AD
TCAF1|ENSG00000198420	0.297527264	0.252898185	31	Control	AD
FAXC|ENSG00000146267	0.720300533	0.037676788	31	Control	AD
ATG9A|ENSG00000198925	0.258086622	0.328241974	31	Control	AD
SGTB|ENSG00000197860	0.316145842	0.329493696	31	Control	AD
CINP|ENSG00000100865	0.191364986	0.033261159	31	Control	AD
PPP3CB|ENSG00000107758	0.347174123	0.243403519	31	Control	AD
GADD45B|ENSG00000099860	0.345286607	0.333689547	31	Control	AD
ARFGEF2|ENSG00000124198	0.019289219	0.940197974	31	Control	AD
C2orf69|ENSG00000178074	0.200737439	0.491495037	31	Control	AD
DLGAP1|ENSG00000170579	0.757289476	0.046074431	31	Control	AD
	0.802044072	0.017903151	31	Control	AD
EPDR1|ENSG00000086289	0.803111017	0.027322281	31	Control	AD
WFDC2|ENSG00000101443	0.543563474	0.059435634	31	Control	AD
STMN1|ENSG00000117632	0.01023513	0.97000102	31	Control	AD
DGKB|ENSG00000136267	0.599124238	0.101267277	31	Control	AD
FAM225B|ENSG00000225684	0.523582255	0.194533731	31	Control	AD
SH3GL2|ENSG00000107295	0.710737953	0.070593064	31	Control	AD
GRM8|ENSG00000179603	0.761188752	0.029718848	31	Control	AD
MTCO2P2|ENSG00000267541	-0.291308115	0.485876047	31	Control	AD
TXNRD2|ENSG00000184470	0.30108759	0.092572116	31	Control	AD
CDC40|ENSG00000168438	0.309970817	0.286578484	31	Control	AD
RNF2|ENSG00000121481	0.105350095	0.706649379	31	Control	AD
ABCC12|ENSG00000140798	0.994155128	0.012117606	31	Control	AD
SACS|ENSG00000151835	0.190148003	0.526740065	31	Control	AD
GPC1|ENSG00000063660	0.596024772	0.000475	31	Control	AD
NCKAP1|ENSG00000061676	0.148646788	0.539575784	31	Control	AD
ATP6V1C1|ENSG00000155097	0.35505107	0.224997054	31	Control	AD
FOXN3-AS1|ENSG00000258920	0.063088398	0.848846335	31	Control	AD
APRT|ENSG00000198931	0.173246787	0.377325102	31	Control	AD
PTPRM|ENSG00000173482	-0.114492279	0.603537796	31	Control	AD
SLC36A4|ENSG00000180773	0.265111787	0.163032605	31	Control	AD
HPRT1|ENSG00000165704	0.649287388	0.087219486	31	Control	AD
ITFG1|ENSG00000129636	0.574382953	0.089850036	31	Control	AD
NTN4|ENSG00000074527	0.5530332	0.057451121	31	Control	AD
RASGRP2|ENSG00000068831	-0.21873476	0.443021761	31	Control	AD
PPP1R14B-AS1|ENSG00000256940	0.595967543	0.133801091	31	Control	AD
C2orf68|ENSG00000168887	-0.474593575	0.032817557	31	Control	AD
LY86-AS1|ENSG00000216863	0.627361411	0.098786223	31	Control	AD
RAB39B|ENSG00000155961	0.175061148	0.547878952	31	Control	AD
CBY1|ENSG00000100211	-0.309037261	0.107153057	31	Control	AD
CITED2|ENSG00000164442	0.419430322	0.1852394	31	Control	AD
OLFM3|ENSG00000118733	0.712161014	0.085245544	31	Control	AD
ATRNL1|ENSG00000107518	0.555245671	0.149710806	31	Control	AD
CDC42EP1|ENSG00000128283	-0.826361329	0.003982207	31	Control	AD
CDH12|ENSG00000154162	0.626657177	0.133104112	31	Control	AD
BET1L|ENSG00000177951	-0.007749732	0.950507508	31	Control	AD
MAEL|ENSG00000143194	0.664123523	0.061230732	31	Control	AD
LNX1|ENSG00000072201	0.612252141	0.12582546	31	Control	AD
C19orf25|ENSG00000119559	0.142033879	0.50074545	31	Control	AD
CACTIN|ENSG00000105298	-0.040469043	0.78594948	31	Control	AD
UPF1|ENSG00000005007	0.14598126	0.294043973	31	Control	AD
CSTB|ENSG00000160213	0.281630131	0.178515297	31	Control	AD
LYSMD2|ENSG00000140280	0.267641662	0.296666563	31	Control	AD
RIPK1|ENSG00000137275	-0.145864954	0.420955766	31	Control	AD
ZDBF2|ENSG00000283649	0.404403483	0.213278397	31	Control	AD
FBXO34|ENSG00000178974	0.237267347	0.457344783	31	Control	AD
	0.25315657	0.45172967	31	Control	AD
SSTR1|ENSG00000139874	1.022501508	0.000323	31	Control	AD
CAB39|ENSG00000135932	-0.199451939	0.166516767	31	Control	AD
CROCCP2|ENSG00000215908	-0.217072471	0.241031956	31	Control	AD
SMIM32|ENSG00000271824	0.326352078	0.430440866	31	Control	AD
HYAL2|ENSG00000068001	-0.358927671	0.286538233	31	Control	AD
SYT4|ENSG00000132872	0.778644723	0.05733009	31	Control	AD
NWD2|ENSG00000174145	0.538577102	0.197404725	31	Control	AD
DPY19L2P4|ENSG00000235436	0.573781181	0.137547573	31	Control	AD
PSENEN|ENSG00000205155	0.389343941	0.04828678	31	Control	AD
HMGN2|ENSG00000198830	0.336821844	0.05734249	31	Control	AD
PLP2|ENSG00000102007	0.282056591	0.402374699	31	Control	AD
UTRN|ENSG00000152818	-0.129828133	0.443591835	31	Control	AD
SMIM29|ENSG00000186577	0.498932457	0.095517068	31	Control	AD
