gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
CAMK4|ENSG00000152495	0.222203673	0.480815767	31	Control	AD
KLK7|ENSG00000169035	0.207627221	0.527976398	31	Control	AD
PIP5K1B|ENSG00000107242	0.48127843	0.110173201	31	Control	AD
SYNPR|ENSG00000163630	0.206579471	0.535810434	31	Control	AD
PFN2|ENSG00000070087	0.346213578	0.254533969	31	Control	AD
SIGIRR|ENSG00000185187	0.091378071	0.760812315	31	Control	AD
HLF|ENSG00000108924	0.177871755	0.554144908	31	Control	AD
FAM20C|ENSG00000282147	0.504385041	0.01383616	31	Control	AD
MDK|ENSG00000110492	0.917266161	0.001730106	31	Control	AD
TRIM47|ENSG00000132481	0.049942866	0.861042292	31	Control	AD
ZNF408|ENSG00000175213	-0.102769196	0.634216891	31	Control	AD
NPY1R|ENSG00000164128	0.084129776	0.800707567	31	Control	AD
ZNF646|ENSG00000167395	-0.15104986	0.385376031	31	Control	AD
PTRH1|ENSG00000187024	0.484023367	0.042959353	31	Control	AD
HSPB7|ENSG00000173641	0.239752914	0.415812938	31	Control	AD
ABHD14B|ENSG00000114779	0.106050626	0.656951506	31	Control	AD
ZNF672|ENSG00000171161	0.018759098	0.932403707	31	Control	AD
TSKU|ENSG00000182704	0.322475892	0.302785254	31	Control	AD
LRRTM3|ENSG00000198739	0.141095447	0.666457073	31	Control	AD
KLHL7|ENSG00000122550	0.241180812	0.360833758	31	Control	AD
GNAL|ENSG00000141404	0.31692254	0.163662568	31	Control	AD
INPP4B|ENSG00000109452	0.065390759	0.82882684	31	Control	AD
CD200|ENSG00000091972	0.356013281	0.267126264	31	Control	AD
PGLS|ENSG00000130313	0.076366899	0.738488651	31	Control	AD
FLNA|ENSG00000196924	0.448222953	0.1007067	31	Control	AD
IFNAR2|ENSG00000159110	0.080770019	0.780614587	31	Control	AD
HEMK1|ENSG00000114735	-0.15067404	0.451254798	31	Control	AD
PLAT|ENSG00000104368	0.480130891	0.106200687	31	Control	AD
PDE1A|ENSG00000115252	0.021332382	0.94875816	31	Control	AD
PEX26|ENSG00000215193	-0.067819822	0.649366798	31	Control	AD
FAM225A|ENSG00000231528	0.061541065	0.852303921	31	Control	AD
COL6A3|ENSG00000163359	0.532912308	0.10940441	31	Control	AD
EPOP|ENSG00000273604	0.041913462	0.867679754	31	Control	AD
SCAMP2|ENSG00000140497	-0.117876661	0.62795756	31	Control	AD
ZNF25|ENSG00000175395	0.215027299	0.479597251	31	Control	AD
HDGFL3|ENSG00000166503	0.008925141	0.956222313	31	Control	AD
ZFP36L2|ENSG00000152518	-0.10032054	0.712894331	31	Control	AD
	0.402664482	0.206734813	31	Control	AD
NEXMIF|ENSG00000050030	0.346702159	0.280361238	31	Control	AD
TCAF1|ENSG00000198420	0.456419657	0.100482887	31	Control	AD
FAXC|ENSG00000146267	0.305007882	0.356257268	31	Control	AD
ATG9A|ENSG00000198925	0.183494239	0.541787848	31	Control	AD
SGTB|ENSG00000197860	0.426383717	0.176075919	31	Control	AD
CINP|ENSG00000100865	0.111180224	0.391266111	31	Control	AD
PPP3CB|ENSG00000107758	0.218644344	0.477008598	31	Control	AD
GADD45B|ENSG00000099860	0.501333528	0.115195738	31	Control	AD
ARFGEF2|ENSG00000124198	0.328450228	0.172494427	31	Control	AD
C2orf69|ENSG00000178074	0.312152009	0.220664575	31	Control	AD
DLGAP1|ENSG00000170579	0.296785392	0.374383407	31	Control	AD
	0.590505815	0.070135247	31	Control	AD
EPDR1|ENSG00000086289	0.336463883	0.312108405	31	Control	AD
WFDC2|ENSG00000101443	0.229318399	0.383412064	31	Control	AD
STMN1|ENSG00000117632	-0.213361387	0.427563138	31	Control	AD
DGKB|ENSG00000136267	0.345508548	0.269267812	31	Control	AD
FAM225B|ENSG00000225684	0.511019532	0.114447007	31	Control	AD
SH3GL2|ENSG00000107295	0.32817795	0.325934804	31	Control	AD
GRM8|ENSG00000179603	0.470936514	0.130037882	31	Control	AD
MTCO2P2|ENSG00000267541	0.440167464	0.142167887	31	Control	AD
TXNRD2|ENSG00000184470	0.115171754	0.621964512	31	Control	AD
CDC40|ENSG00000168438	0.357422165	0.200450022	31	Control	AD
RNF2|ENSG00000121481	0.301716579	0.253394348	31	Control	AD
ABCC12|ENSG00000140798	-0.045635133	0.888194395	31	Control	AD
SACS|ENSG00000151835	0.229066971	0.471711976	31	Control	AD
GPC1|ENSG00000063660	0.286208818	0.229709059	31	Control	AD
NCKAP1|ENSG00000061676	0.176254892	0.492262254	31	Control	AD
ATP6V1C1|ENSG00000155097	0.25362054	0.392572618	31	Control	AD
FOXN3-AS1|ENSG00000258920	0.475405762	0.125727527	31	Control	AD
APRT|ENSG00000198931	0.270816062	0.218033242	31	Control	AD
PTPRM|ENSG00000173482	0.333970482	0.11150915	31	Control	AD
SLC36A4|ENSG00000180773	0.122472449	0.613105375	31	Control	AD
HPRT1|ENSG00000165704	0.483533684	0.145735235	31	Control	AD
ITFG1|ENSG00000129636	0.466900655	0.140816825	31	Control	AD
NTN4|ENSG00000074527	0.293700247	0.248330646	31	Control	AD
RASGRP2|ENSG00000068831	-0.11646074	0.6287158	31	Control	AD
PPP1R14B-AS1|ENSG00000256940	0.186404665	0.576585771	31	Control	AD
C2orf68|ENSG00000168887	-0.224688311	0.266433315	31	Control	AD
LY86-AS1|ENSG00000216863	0.099661207	0.76343837	31	Control	AD
RAB39B|ENSG00000155961	0.174576082	0.579486193	31	Control	AD
CBY1|ENSG00000100211	-0.072854215	0.714209715	31	Control	AD
CITED2|ENSG00000164442	0.276354497	0.393465589	31	Control	AD
OLFM3|ENSG00000118733	0.329935272	0.298465996	31	Control	AD
ATRNL1|ENSG00000107518	0.222559631	0.505026928	31	Control	AD
CDC42EP1|ENSG00000128283	-0.091125719	0.738796247	31	Control	AD
CDH12|ENSG00000154162	0.225518139	0.459688025	31	Control	AD
BET1L|ENSG00000177951	0.126430895	0.37816325	31	Control	AD
MAEL|ENSG00000143194	0.558253846	0.091613792	31	Control	AD
LNX1|ENSG00000072201	0.227964548	0.489950305	31	Control	AD
C19orf25|ENSG00000119559	0.148825774	0.56336475	31	Control	AD
CACTIN|ENSG00000105298	0.024880454	0.885503001	31	Control	AD
UPF1|ENSG00000005007	0.022070148	0.879383145	31	Control	AD
CSTB|ENSG00000160213	0.293747471	0.144268466	31	Control	AD
LYSMD2|ENSG00000140280	0.236412178	0.420833572	31	Control	AD
RIPK1|ENSG00000137275	0.005183953	0.981176919	31	Control	AD
ZDBF2|ENSG00000283649	0.41087517	0.170006694	31	Control	AD
FBXO34|ENSG00000178974	0.280075206	0.346946603	31	Control	AD
	0.163977822	0.623577401	31	Control	AD
SSTR1|ENSG00000139874	0.238851182	0.344004989	31	Control	AD
CAB39|ENSG00000135932	0.201197252	0.187091366	31	Control	AD
CROCCP2|ENSG00000215908	-0.053481259	0.777995888	31	Control	AD
SMIM32|ENSG00000271824	0.032115374	0.921620081	31	Control	AD
