gene_name	log2_fold_change	FDR_adjusted_p_value	ref_allele	non_ref_allele	sample_size
ENSG00000112183|RBM24	-0.180166118394523	0.0078650487785836	AD	Control	423
ENSG00000176658|MYO1D	0.0505253545402373	0.277836722969576	AD	Control	423
ENSG00000142794|NBPF3	-0.0122382354933844	0.873242815460308	AD	Control	423
ENSG00000107593|PKD2L1	-0.0700414995309791	0.539783934294738	AD	Control	423
ENSG00000180697|C3orf22	-0.18493264922814	0.464444455450223	AD	Control	423
ENSG00000179148|ALOXE3	-0.121788544341172	0.281566985749462	AD	Control	423
ENSG00000177409|SAMD9L	0.004978224934652	0.978341038308692	AD	Control	423
ENSG00000177576|C18orf32	-0.0511047691350082	0.256371867410661	AD	Control	423
ENSG00000177275|OR2AJ1	0.0034178396423759	0.989790633852417	AD	Control	423
ENSG00000143365|RORC	0.033586356710241	0.776799985845526	AD	Control	423
ENSG00000186260|MRTFB	-0.122873784237734	0.0214250255499745	AD	Control	423
ENSG00000215845|TSTD1	-0.151720327017076	0.0295850107399239	AD	Control	423
ENSG00000174483|BBS1	-0.0342894549593642	0.243422625135964	AD	Control	423
ENSG00000178776|C5orf46	-0.005083966349846	1.0	AD	Control	423
ENSG00000139433|GLTP	0.192269490087536	0.0010520607281477	AD	Control	423
ENSG00000178084|HTR3C	-0.175473992536686	0.471105686220218	AD	Control	423
ENSG00000181358|CTAGE10P	-0.301098875207786	1.0	AD	Control	423
ENSG00000163126|ANKRD23	0.0859823532378586	0.0518959168162818	AD	Control	423
ENSG00000163950|SLBP	-0.0774208142039613	0.142295373566135	AD	Control	423
ENSG00000122952|ZWINT	-0.0886801142371966	0.322344202995042	AD	Control	423
ENSG00000178127|NDUFV2	-0.0391316074266118	0.423986880066449	AD	Control	423
ENSG00000176720|BOK	0.214671690711806	0.0035036479599226	AD	Control	423
ENSG00000164961|WASHC5	0.0255174187077411	0.573280713628546	AD	Control	423
ENSG00000103855|CD276	-0.0560486834898859	0.0730774617159615	AD	Control	423
ENSG00000167895|TMC8	0.24133127631746	0.0021335416845468	AD	Control	423
ENSG00000179751|SYCN	-0.239421612555779	1.0	AD	Control	423
ENSG00000178175|ZNF366	0.0394814988620907	0.756838114527769	AD	Control	423
ENSG00000176463|SLCO3A1	0.139137425981988	4.37851360905198e-05	AD	Control	423
ENSG00000175857|GAPT	0.210529134414791	0.0198921378185428	AD	Control	423
ENSG00000112357|PEX7	-0.0725280861470364	0.321422600243813	AD	Control	423
ENSG00000151332|MBIP	0.0052970900096068	0.949294464695611	AD	Control	423
ENSG00000105976|MET	-0.216290000792276	0.0059285937104154	AD	Control	423
ENSG00000147394|ZNF185	0.0480081645308346	0.460107694909871	AD	Control	423
ENSG00000180871|CXCR2	0.230855081907777	0.0439878564070634	AD	Control	423
ENSG00000143924|EML4	-0.0275291364053309	0.513339951097731	AD	Control	423
ENSG00000086102|NFX1	0.0093118470744188	0.896333747923838	AD	Control	423
ENSG00000177459|ERICH5	-0.0916474617556266	0.317715276255911	AD	Control	423
ENSG00000180230|NACAP2	0.10302477867661	1.0	AD	Control	423
ENSG00000097007|ABL1	0.147017353611677	8.54589608873841e-05	AD	Control	423
ENSG00000168484|SFTPC	0.0658772952812776	0.326908652866397	AD	Control	423
ENSG00000177106|EPS8L2	0.0856588714310256	0.224133275982115	AD	Control	423
ENSG00000167861|HID1	0.0207019355564473	0.706099239591982	AD	Control	423
ENSG00000005102|MEOX1	-0.0851662732317565	0.629098589855037	AD	Control	423
ENSG00000181027|FKRP	-0.0100046311927409	0.903876971103611	AD	Control	423
ENSG00000181035|SLC25A42	0.0045108973708913	0.945540507822225	AD	Control	423
ENSG00000175899|A2M	0.0684515548085394	0.457133624480802	AD	Control	423
ENSG00000070756|PABPC1	0.0399229689764788	0.33302189778783	AD	Control	423
ENSG00000176971|FIBIN	0.0777029382397374	0.405363939574661	AD	Control	423
ENSG00000180834|MAP6D1	0.133353929290348	0.0016685550987169	AD	Control	423
ENSG00000169239|CA5B	0.0216599691013838	0.813612911459161	AD	Control	423
ENSG00000175938|ORAI3	0.0653695067167817	0.25000835428549	AD	Control	423
ENSG00000197309|OR10D3	-0.084961034937446	1.0	AD	Control	423
ENSG00000177058|SLC38A9	0.0103554514410117	0.886310780185881	AD	Control	423
ENSG00000280537|AC068946.1	0.0507849705622202	0.705382935947144	AD	Control	423
ENSG00000175766|EIF4E1B	0.0044171584221623	0.957956923106886	AD	Control	423
ENSG00000179913|B3GNT3	0.0723160330225458	0.856560637952724	AD	Control	423
ENSG00000153930|ANKFN1	-0.0569131542832014	0.559115665281801	AD	Control	423
ENSG00000105778|AVL9	-0.0610824186282129	0.036922079099585	AD	Control	423
ENSG00000146776|ATXN7L1	-0.0309273526829587	0.542456090489427	AD	Control	423
ENSG00000165181|C9orf84	-0.0484084038994057	0.765535889704994	AD	Control	423
ENSG00000178026|LRRC75B	0.0401786055960237	0.519617850073665	AD	Control	423
ENSG00000179055|OR13D1	-0.343502199883879	0.133849815667645	AD	Control	423
ENSG00000114861|FOXP1	-0.0200712192253899	0.797362643187119	AD	Control	423
ENSG00000111906|HDDC2	0.0529757879264526	0.177765717283735	AD	Control	423
ENSG00000117069|ST6GALNAC5	-0.233956178318003	0.0050719960985965	AD	Control	423
ENSG00000180787|ZFP3	0.0612074209515195	0.197681039791845	AD	Control	423
ENSG00000143061|IGSF3	-0.281108581334455	3.30118392362372e-05	AD	Control	423
ENSG00000156313|RPGR	0.0894659250546988	0.202877836241312	AD	Control	423
ENSG00000165861|ZFYVE1	0.0166193531183382	0.708229689738568	AD	Control	423
ENSG00000170743|SYT9	0.10278497694703	0.030822718976187	AD	Control	423
ENSG00000179021|C3orf38	-0.0211162771831186	0.754377683056551	AD	Control	423
ENSG00000143633|C1orf131	-0.0497288281187751	0.144797670350727	AD	Control	423
ENSG00000179091|CYC1	-0.0574104974908904	0.289711835559632	AD	Control	423
ENSG00000180530|NRIP1	-0.0869378522372824	0.0657446467077485	AD	Control	423
ENSG00000133789|SWAP70	0.229252108601223	1.60060601523603e-05	AD	Control	423
ENSG00000178038|ALS2CL	-0.128770020890564	0.0322524660491988	AD	Control	423
ENSG00000143624|INTS3	-0.0764770786856548	0.0034195766829358	AD	Control	423
ENSG00000111679|PTPN6	0.112492727049979	0.214272337091254	AD	Control	423
ENSG00000178531|CTXN1	-0.234404962751556	0.0292091622481372	AD	Control	423
ENSG00000175826|CTDNEP1	0.0539232843518568	0.0459937121847028	AD	Control	423
ENSG00000164418|GRIK2	-0.209133969994883	0.001671311258978	AD	Control	423
ENSG00000137343|ATAT1	-0.129100772285775	0.533335033882359	AD	Control	423
ENSG00000179409|GEMIN4	-0.039575294928889	0.517694523243422	AD	Control	423
ENSG00000177156|TALDO1	0.0140342448731865	0.707115169669734	AD	Control	423
ENSG00000178537|SLC25A20	0.1990001789913	0.0009776996171585	AD	Control	423
ENSG00000172890|NADSYN1	0.0477521776614965	0.162021835981405	AD	Control	423
ENSG00000127578|WFIKKN1	-0.0307933749555844	0.866454907211224	AD	Control	423
ENSG00000179933|C14orf119	0.0453569822675142	0.496758940505771	AD	Control	423
ENSG00000175727|MLXIP	-0.0159912799781521	0.820932947218602	AD	Control	423
ENSG00000204859|ZBTB48	-0.0120209960344032	0.869714020564975	AD	Control	423
ENSG00000177173|NAP1L4P1	0.111179774686864	0.639148924759536	AD	Control	423
ENSG00000178597|PSAPL1	0.0169119777248924	0.919012617619909	AD	Control	423
ENSG00000121749|TBC1D15	-0.0091674746628493	0.904034065983923	AD	Control	423
ENSG00000177125|ZBTB34	0.115683015115874	0.0326885606398164	AD	Control	423
ENSG00000178502|KLHL11	-0.20844194110534	0.106362120698847	AD	Control	423
ENSG00000188878|FBF1	0.0201258832201388	0.730025854148882	AD	Control	423
ENSG00000100342|APOL1	0.140569436777937	0.111710334747107	AD	Control	423
ENSG00000179477|ALOX12B	-0.308917596467783	0.0040314998472504	AD	Control	423
ENSG00000179407|DNAJB8	-0.0716061990285559	0.81725888432333	AD	Control	423
ENSG00000176142|TMEM39A	0.0822553332229997	0.250881150230663	AD	Control	423
ENSG00000068724|TTC7A	0.0921086507632382	0.0082278290934423	AD	Control	423
ENSG00000166938|DIS3L	0.0358655634183664	0.37847724703057	AD	Control	423
ENSG00000107186|MPDZ	0.0097162003179129	0.898960365271045	AD	Control	423
ENSG00000181104|F2R	0.002081907682063	0.984519857668297	AD	Control	423
ENSG00000116212|LRRC42	0.106429426296047	0.0109179496654551	AD	Control	423
ENSG00000178343|SHISA3	0.420604062835715	0.0012668303443869	AD	Control	423
ENSG00000153714|LURAP1L	-0.0446794315713009	0.574181497211168	AD	Control	423
ENSG00000006128|TAC1	-0.33331513946518	0.0074510113377058	AD	Control	423
ENSG00000114745|GORASP1	-0.010771985819587	0.867644547294132	AD	Control	423
ENSG00000179958|DCTPP1	-0.122199157345832	0.0247217448239129	AD	Control	423
ENSG00000180938|ZNF572	0.0734435679936785	0.492452074657781	AD	Control	423
ENSG00000179965|ZNF771	-0.0033462373726475	0.981404847450066	AD	Control	423
ENSG00000175928|LRRN1	0.0394155118869197	0.637986260500377	AD	Control	423
ENSG00000090530|P3H2	0.0065613025583112	0.93392323197375	AD	Control	423
ENSG00000179057|IGSF22	-0.0716791012970022	0.312072143059678	AD	Control	423
ENSG00000180767|CHST13	-0.229466075081782	0.0441315119107118	AD	Control	423
ENSG00000175832|ETV4	0.279380554171876	0.0009237461049398	AD	Control	423
ENSG00000164543|STK17A	0.0568769912905551	0.166884588810869	AD	Control	423
ENSG00000128886|ELL3	0.214099595314247	0.0024756920424773	AD	Control	423
ENSG00000177663|IL17RA	0.061922732154699	0.327948336130687	AD	Control	423
ENSG00000177108|ZDHHC22	-0.0337156079227426	0.681076540511176	AD	Control	423
ENSG00000175931|UBE2O	-0.11911633838215	0.0287554964140247	AD	Control	423
ENSG00000180347|ITPRID1	-0.0754891425956145	0.195858384330433	AD	Control	423
ENSG00000142784|WDTC1	-0.0023666120229745	0.967525982394124	AD	Control	423
ENSG00000134954|ETS1	0.0437642956410598	0.695647172841329	AD	Control	423
ENSG00000240021|TEX35	-0.0533078795568534	0.490431669585071	AD	Control	423
ENSG00000180730|SHISA2	0.085153502442429	0.233064245263089	AD	Control	423
ENSG00000178586|OR6B3	0.206350265339936	0.646790369314676	AD	Control	423
ENSG00000175782|SLC35E3	-0.0025295896281659	0.983556807251484	AD	Control	423
ENSG00000125633|CCDC93	-0.0232574420448059	0.736433945366765	AD	Control	423
ENSG00000124253|PCK1	0.463520000735792	0.0040495868267178	AD	Control	423
ENSG00000176783|RUFY1	0.0899619705135755	0.0092735326999413	AD	Control	423
ENSG00000178602|OTOS	0.291283813675636	0.0051801768346405	AD	Control	423
ENSG00000180398|MCFD2	-0.0395888315887993	0.119964885752123	AD	Control	423
ENSG00000141447|OSBPL1A	-0.0569862718713375	0.109022818396541	AD	Control	423
ENSG00000168591|TMUB2	-0.0668887902183811	0.002928144164771	AD	Control	423
ENSG00000137203|TFAP2A	0.313421792301395	0.0034761444122689	AD	Control	423
ENSG00000117114|ADGRL2	-0.0783690336235142	0.324310618339428	AD	Control	423
ENSG00000124787|RPP40	-0.127547517529136	0.0642627379446268	AD	Control	423
ENSG00000178425|NT5DC1	0.0793660284753611	0.274900267170214	AD	Control	423
ENSG00000133619|KRBA1	-0.0307315426848768	0.687446714721591	AD	Control	423
ENSG00000179588|ZFPM1	0.0132863184036096	0.898995075067699	AD	Control	423
ENSG00000179363|TMEM31	0.146874117388472	0.100451067028588	AD	Control	423
ENSG00000152767|FARP1	0.0016981193048336	0.979957160673816	AD	Control	423
ENSG00000166839|ANKDD1A	0.0144231346383018	0.818911852736726	AD	Control	423
ENSG00000049618|ARID1B	-0.0042156534210253	0.924471434241575	AD	Control	423
ENSG00000179097|HTR1F	0.0199621974570174	0.913013904928063	AD	Control	423
ENSG00000067225|PKM	-0.0955723154549525	0.0466093923673716	AD	Control	423
ENSG00000185177|ZNF479	-0.153190796453683	1.0	AD	Control	423
ENSG00000183317|EPHA10	-0.208108844009088	0.0009398261347587	AD	Control	423
ENSG00000176809|LRRC37A3	0.0522008247057116	0.348797698237203	AD	Control	423
ENSG00000155816|FMN2	0.0158485048489093	0.805586775256398	AD	Control	423
ENSG00000104880|ARHGEF18	0.014745981330275	0.7113677733343	AD	Control	423
ENSG00000176566|DCAF4L2	0.029323941601138	0.94762817959993	AD	Control	423
ENSG00000176532|PRR15	-0.105438606042539	0.442266166549673	AD	Control	423
ENSG00000122257|RBBP6	0.0279022474543603	0.6176400517324	AD	Control	423
ENSG00000167757|KLK11	0.0900983350924805	0.509645628733237	AD	Control	423
ENSG00000107164|FUBP3	-0.0017281926934458	0.98261908520731	AD	Control	423
ENSG00000221840|OR4A5	-0.0166393515845842	1.0	AD	Control	423
ENSG00000158850|B4GALT3	-0.0260226390164826	0.50183036959469	AD	Control	423
ENSG00000126746|ZNF384	0.0641407604183064	0.215487295837285	AD	Control	423
ENSG00000213020|ZNF611	0.000351899881038	0.997030510604395	AD	Control	423
ENSG00000177707|NECTIN3	-0.139078523564974	0.0009119921863229	AD	Control	423
ENSG00000055917|PUM2	-0.0096079002492555	0.890530969244638	AD	Control	423
ENSG00000127334|DYRK2	-0.0009318609773679	0.991686203939297	AD	Control	423
ENSG00000165406|MARCH8	0.175180857797191	0.0004086965012455	AD	Control	423
ENSG00000178623|GPR35	0.0563385320850696	0.525537518537259	AD	Control	423
ENSG00000196387|ZNF140	0.0027783624192529	0.972629564443371	AD	Control	423
ENSG00000164403|SHROOM1	0.202369629640129	0.0002881833930238	AD	Control	423
ENSG00000177225|GATD1	0.0111708262760842	0.880087618645281	AD	Control	423
ENSG00000101574|METTL4	0.0808372655562071	0.242267111242454	AD	Control	423
ENSG00000173821|RNF213	0.0271823507083257	0.501352508534493	AD	Control	423
ENSG00000181751|C5orf30	-0.0667653784857161	0.287633630318442	AD	Control	423
ENSG00000137955|RABGGTB	-0.0373777557001374	0.55545090838203	AD	Control	423
ENSG00000050438|SLC4A8	-0.107691416320723	0.0178803499326662	AD	Control	423
ENSG00000177462|OR2T8	-0.146713542349788	0.506567257525971	AD	Control	423
ENSG00000178074|C2orf69	-0.0356528272935539	0.603174233646168	AD	Control	423
ENSG00000032742|IFT88	0.0357760154916293	0.438239840316618	AD	Control	423
ENSG00000176555|OR4S1	0.0782318447599578	1.0	AD	Control	423
ENSG00000177476|OR2G3	-0.0590233067511155	1.0	AD	Control	423
ENSG00000170289|CNGB3	-0.149811898276271	0.108739921181121	AD	Control	423
ENSG00000120694|HSPH1	-0.0022323066313349	0.987988334261733	AD	Control	423
ENSG00000175906|ARL4D	-0.330803968331505	0.0002611204585713	AD	Control	423
ENSG00000165630|PRPF18	-0.0616539351064742	0.153899810274881	AD	Control	423
ENSG00000139436|GIT2	-0.0575595423271858	0.19411596643129	AD	Control	423
ENSG00000177489|OR2G2	0.0782240579840781	1.0	AD	Control	423
ENSG00000115295|CLIP4	-0.0243951315179842	0.744176323407358	AD	Control	423
ENSG00000176845|METRNL	0.118701558247247	0.31421764204096	AD	Control	423
ENSG00000178187|ZNF454	-0.0658408489007236	0.263436557898615	AD	Control	423
ENSG00000260238|PMF1-BGLAP	0.0158526959185451	0.884997271721679	AD	Control	423
ENSG00000099256|PRTFDC1	0.0259452795802566	0.763243688939803	AD	Control	423
ENSG00000180035|ZNF48	-0.0607728686298888	0.230556852821484	AD	Control	423
ENSG00000112773|TENT5A	0.133812727259111	0.188845346193017	AD	Control	423
ENSG00000107831|FGF8	-0.0818926830158069	0.626684782610541	AD	Control	423
ENSG00000175854|SWI5	0.0574299975656488	0.20696559838314	AD	Control	423
ENSG00000164053|ATRIP	-0.0302794786615304	0.448266096313497	AD	Control	423
ENSG00000180776|ZDHHC20	0.0894269665722425	0.162116346907847	AD	Control	423
ENSG00000177542|SLC25A22	-0.145267061946913	0.0216784530621363	AD	Control	423
ENSG00000177551|NHLH2	0.221958126271313	0.0023815663350159	AD	Control	423
ENSG00000176678|FOXL1	0.1311249536089	0.37129988825439	AD	Control	423
ENSG00000119408|NEK6	0.134786855962461	0.0534956340916658	AD	Control	423
ENSG00000176595|KBTBD11	-0.0661716304984693	0.190695717714125	AD	Control	423
ENSG00000176681|LRRC37A	0.144140287350513	0.481054063131401	AD	Control	423
ENSG00000244617|ASPRV1	0.117801402142463	0.025968613914006	AD	Control	423
ENSG00000118307|CASC1	-0.0652376363099625	0.246695232549387	AD	Control	423
ENSG00000179041|RRS1	-0.0096428914289219	0.863028408387042	AD	Control	423
ENSG00000085365|SCAMP1	-0.078989144395821	0.294707972848236	AD	Control	423
ENSG00000026652|AGPAT4	-0.0016191777639995	0.982416028909331	AD	Control	423
ENSG00000158710|TAGLN2	0.168205720699463	0.0475321376268687	AD	Control	423
ENSG00000040633|PHF23	0.0270843350308745	0.567008605409264	AD	Control	423
ENSG00000280789|PAGR1	0.0308322528563168	0.667305885155382	AD	Control	423
ENSG00000116774|OLFML3	0.129571198007893	0.219247039637027	AD	Control	423
ENSG00000018610|CXorf56	-0.124850149360195	0.0147554977355204	AD	Control	423
ENSG00000132376|INPP5K	0.045248874817687	0.0470111668378232	AD	Control	423
ENSG00000176692|FOXC2	0.294877290299111	0.0052140513136154	AD	Control	423
ENSG00000106462|EZH2	0.0220936041422046	0.807107905374533	AD	Control	423
ENSG00000125454|SLC25A19	-0.0135564004493624	0.81114660293895	AD	Control	423
ENSG00000138434|ITPRID2	0.192501205269316	0.0003845859075016	AD	Control	423
ENSG00000176054|RPL23P2	-0.0772138115487057	0.309030073942828	AD	Control	423
ENSG00000130294|KIF1A	0.0756358513272496	0.0266566333544693	AD	Control	423
ENSG00000083123|BCKDHB	-0.0435896342172282	0.59214316466631	AD	Control	423
ENSG00000213530|MTHFD2P5	-0.0412064053461753	1.0	AD	Control	423
ENSG00000176020|AMIGO3	-0.134515558818082	0.369529603522041	AD	Control	423
ENSG00000135502|SLC26A10	-0.132531624753858	0.0687749826104071	AD	Control	423
ENSG00000138380|CARF	-0.0081759205203484	0.914501579694206	AD	Control	423
ENSG00000197961|ZNF121	0.0481864981451652	0.517175806795686	AD	Control	423
ENSG00000180481|GLIPR1L2	-0.001442129942311	0.991557113772068	AD	Control	423
ENSG00000169255|B3GALNT1	-0.164679483929629	0.0092942328531208	AD	Control	423
ENSG00000180900|SCRIB	0.180611491979223	0.0138127391448445	AD	Control	423
ENSG00000176194|CIDEA	-0.158929203587151	0.0769201192209177	AD	Control	423
ENSG00000107863|ARHGAP21	0.041764464750569	0.408873832529472	AD	Control	423
ENSG00000244414|CFHR1	0.0140555367889594	0.949375759830379	AD	Control	423
ENSG00000100156|SLC16A8	-0.137209937868657	0.0820155358325708	AD	Control	423
ENSG00000175877|TMEM270	0.101002538482696	0.624538032233492	AD	Control	423
ENSG00000177669|MBOAT4	-0.0915416123824999	0.483858789971676	AD	Control	423
ENSG00000130723|PRRC2B	-0.0443761638492654	0.0849713497568758	AD	Control	423
ENSG00000177119|ANO6	0.159051985573648	0.0064576499601041	AD	Control	423
ENSG00000175707|KDF1	-0.0015477690249262	0.992370614538354	AD	Control	423
ENSG00000177084|POLE	0.082855524609476	0.116789731361039	AD	Control	423
ENSG00000179331|RAB39A	-0.0925705541704859	0.399898298261933	AD	Control	423
ENSG00000175115|PACS1	-0.0154568639883797	0.76588212335086	AD	Control	423
ENSG00000180777|ANKRD30B	-0.213204618189739	0.0037078993474611	AD	Control	423
ENSG00000110172|CHORDC1	0.109766605137265	0.280737864001898	AD	Control	423
ENSG00000139200|PIANP	-0.139904623754566	0.0182408705025364	AD	Control	423
ENSG00000099904|ZDHHC8	0.0155457424941514	0.818466634640031	AD	Control	423
ENSG00000186187|ZNRF1	-0.0980354803883901	0.0066440849859111	AD	Control	423
ENSG00000181019|NQO1	0.0703452658763789	0.662556939095955	AD	Control	423
ENSG00000110047|EHD1	0.104219916047052	0.0106087479026852	AD	Control	423
ENSG00000135472|FAIM2	-0.117011241298983	0.0391950678138041	AD	Control	423
ENSG00000179841|AKAP5	-0.245090843088389	0.000102015441417	AD	Control	423
ENSG00000129636|ITFG1	-0.196408143167572	0.0068910432206099	AD	Control	423
ENSG00000181072|CHRM2	-0.118869796906646	0.154015381988892	AD	Control	423
ENSG00000145687|SSBP2	-0.0211776701591193	0.575157940082069	AD	Control	423
ENSG00000147274|RBMX	-0.0536112788502759	0.0856016481439843	AD	Control	423
ENSG00000145675|PIK3R1	-0.136559197155291	0.012294599751177	AD	Control	423
ENSG00000167968|DNASE1L2	0.015907161300487	0.896388789686806	AD	Control	423
ENSG00000168757|TSPY2	-0.253582365610969	1.0	AD	Control	423
ENSG00000181803|OR6S1	-0.0721434607698719	1.0	AD	Control	423
ENSG00000115419|GLS	-0.131473767955725	0.0929183698218959	AD	Control	423
ENSG00000176945|MUC20	-0.0062499166291556	0.973268851957968	AD	Control	423
ENSG00000174516|PELI3	-0.0812013375185976	0.235836986771776	AD	Control	423
ENSG00000181092|ADIPOQ	0.0831308802616543	0.549164649950266	AD	Control	423
