MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction
TENM3-AS2|ENSG00000251336	ad	control	137.00	0.760	0.4473	??????++
RN7SKP173|ENSG00000199691	ad	control	31.00	0.412	0.6803	??????+?
ACVR2B|ENSG00000114739	ad	control	173.00	-0.509	0.6106	-----++?
LOC728485|ENSG00000267260	ad	control	173.00	-1.650	0.09887	-++-+--?
RPL35AP2|ENSG00000227383	ad	control	137.00	-0.971	0.3318	??????+-
C8orf44-SGK3|ENSG00000288602	ad	control	106.00	0.030	0.976	???????+
MRRF|ENSG00000148187	ad	control	279.00	1.482	0.1384	+++++--+
GATA2-AS1|ENSG00000244300	ad	control	101.00	-1.604	0.1087	????--+?
AOX2P|ENSG00000243478	ad	control	62.00	0.355	0.7225	?????-+?
GNAI2P1|ENSG00000255749	ad	control	62.00	0.579	0.5625	?????++?
GMDS-DT|ENSG00000250903	ad	control	279.00	1.621	0.105	++++++-+
SPRED1|ENSG00000166068	ad	control	279.00	-1.377	0.1686	-------+
LOC105373390|ENSG00000237720	ad	control	217.00	3.726	0.0001947	+++++??+
CYP51A1P2|ENSG00000233588	ad	control	137.00	0.338	0.735	??????-+
SERPINB9|ENSG00000170542	ad	control	173.00	-1.382	0.167	----+--?
KLHL42|ENSG00000087448	ad	control	279.00	2.617	0.00888	+++++--+
SPATC1L|ENSG00000274679	ad	control	279.00	-1.232	0.218	----+---
PGGT1B|ENSG00000164219	ad	control	279.00	-0.963	0.3354	+--+---+
TMSB15C|ENSG00000269226	ad	control	101.00	0.711	0.4773	????+--?
MST1|ENSG00000173531	ad	control	173.00	-4.144	3.41e-05	-----+-?
TACC3|ENSG00000013810	ad	control	279.00	-1.750	0.08006	----+-+-
PSMC1|ENSG00000100764	ad	control	279.00	2.756	0.00585	+++++--+
HLA-J|ENSG00000204622	ad	control	62.00	-1.293	0.1959	?????--?
VSIG10L2|ENSG00000283703	ad	control	62.00	-0.028	0.9773	?????--?
RPS27P29|ENSG00000240231	ad	control	62.00	0.487	0.6261	?????-+?
SNORA3A|ENSG00000200983	ad	control	106.00	0.252	0.801	???????+
NKAPP1|ENSG00000233382	ad	control	207.00	0.482	0.6297	????-+++
SPAG4|ENSG00000061656	ad	control	173.00	-2.345	0.01902	----+--?
SRP68P3|ENSG00000237911	ad	control	106.00	-1.056	0.291	???????-
CSNK2A1|ENSG00000101266	ad	control	173.00	2.008	0.04469	++++---?
CD14|ENSG00000170458	ad	control	279.00	-2.464	0.01372	++-+----
LINC01647|ENSG00000235643	ad	control	62.00	0.228	0.8199	?????++?
B3GNT3|ENSG00000179913	ad	control	31.00	0.455	0.6493	?????+??
LINC02097|ENSG00000226101	ad	control	134.00	-2.063	0.03907	----?-+?
DENND1A|ENSG00000119522	ad	control	279.00	-0.916	0.3595	----+-++
DDX39A|ENSG00000123136	ad	control	279.00	-1.281	0.2001	-----++-
RND2|ENSG00000108830	ad	control	279.00	-0.711	0.4771	-----+++
SLC7A5|ENSG00000103257	ad	control	279.00	-2.491	0.01273	------+-
LOC93429|ENSG00000268460	ad	control	101.00	0.549	0.5829	????+--?
PHF13|ENSG00000116273	ad	control	279.00	-0.885	0.376	+--+--+-
NCKAP1|ENSG00000061676	ad	control	279.00	1.574	0.1156	+++++--+
VWC2L|ENSG00000174453	ad	control	173.00	2.024	0.04295	+++++--?
MRPS31P5|ENSG00000243406	ad	control	207.00	1.291	0.1968	????++-+
LINC01983|ENSG00000223783	ad	control	62.00	0.407	0.6841	?????-+?
GNRH2|ENSG00000125787	ad	control	62.00	-0.571	0.5679	?????--?
EIF5|ENSG00000100664	ad	control	173.00	1.030	0.3032	++++-++?
CSTB|ENSG00000160213	ad	control	279.00	-2.214	0.02683	---+----
SHH|ENSG00000164690	ad	control	173.00	-0.521	0.6025	+++++--?
ARMH1|ENSG00000198520	ad	control	279.00	-0.617	0.5374	-+--+---
RPS10P9|ENSG00000227791	ad	control	62.00	0.040	0.968	?????-+?
C5orf52|ENSG00000187658	ad	control	62.00	-0.205	0.8378	?????--?
LINC02849|ENSG00000285768	ad	control	62.00	0.958	0.3381	?????++?
TOR3A|ENSG00000186283	ad	control	279.00	-3.297	0.0009764	--------
PXN|ENSG00000089159	ad	control	173.00	-3.494	0.0004757	------+?
SMG1P6|ENSG00000254634	ad	control	101.00	-0.985	0.3244	????-+-?
RPS3AP5|ENSG00000178429	ad	control	62.00	0.771	0.4409	?????++?
DHRS4L1|ENSG00000225766	ad	control	62.00	0.428	0.6685	?????+-?
CLC|ENSG00000105205	ad	control	31.00	-0.722	0.47	?????-??
KLK4|ENSG00000167749	ad	control	31.00	0.609	0.5427	??????+?
DNM1L|ENSG00000087470	ad	control	279.00	3.225	0.001261	+++++--+
DLG1|ENSG00000075711	ad	control	173.00	2.668	0.007637	--+-+++?
CYSTM1|ENSG00000120306	ad	control	279.00	-1.988	0.04682	--------
IQUB|ENSG00000164675	ad	control	279.00	-1.083	0.2786	--+----+
PARP9|ENSG00000138496	ad	control	279.00	-0.658	0.5103	+----++-
C3orf49|ENSG00000163632	ad	control	72.00	1.546	0.1221	++++????
MTND6P4|ENSG00000249119	ad	control	62.00	-1.740	0.08189	?????--?
POGK|ENSG00000143157	ad	control	279.00	-2.319	0.02041	-----++-
BUB3|ENSG00000154473	ad	control	279.00	0.450	0.6526	-+++--+-
TTC7B-AS1|ENSG00000259163	ad	control	137.00	0.171	0.864	??????+-
MIR643|ENSG00000208002	ad	control	31.00	-0.069	0.9451	??????-?
CSNK2A2|ENSG00000070770	ad	control	279.00	-0.032	0.9748	-++--+++
ABCA11P|ENSG00000251595	ad	control	207.00	0.903	0.3666	????+--+
SP6|ENSG00000189120	ad	control	62.00	-3.013	0.002583	?????--?
TEDC2-AS1|ENSG00000259895	ad	control	101.00	-1.123	0.2615	????--+?
LOC731157|ENSG00000255647	ad	control	62.00	-0.546	0.5853	?????-+?
TANC2|ENSG00000170921	ad	control	279.00	-0.027	0.9783	+++++--+
KRTAP5-8|ENSG00000241233	ad	control	62.00	-1.044	0.2965	?????--?
LINC00299|ENSG00000236790	ad	control	279.00	-2.767	0.005663	--------
MVP|ENSG00000013364	ad	control	173.00	-2.544	0.01097	+------?
RFPL4AP6|ENSG00000278292	ad	control	62.00	0.093	0.9262	?????-+?
SLC25A21-AS1|ENSG00000258708	ad	control	207.00	0.442	0.6585	????+---
PRELID3B|ENSG00000101166	ad	control	173.00	-0.839	0.4015	------+?
TRNR|ENSG00000210174	ad	control	62.00	2.063	0.03909	?????++?
SORBS2-AS1|ENSG00000233110	ad	control	207.00	0.783	0.4335	????+--+
CTBP1|ENSG00000159692	ad	control	173.00	-0.872	0.383	----+--?
ZNF33A|ENSG00000189180	ad	control	279.00	3.828	0.0001291	++++++++
TMEM244|ENSG00000203756	ad	control	62.00	1.254	0.2099	?????++?
COX10|ENSG00000006695	ad	control	173.00	-0.239	0.8112	+++++--?
IQCJ-SCHIP1-AS1|ENSG00000241211	ad	control	168.00	0.308	0.7578	?????++-
MAP2K7|ENSG00000076984	ad	control	279.00	-1.460	0.1443	----+++-
LINC03104|ENSG00000274333	ad	control	39.00	1.030	0.303	????+???
LINC01239|ENSG00000234840	ad	control	62.00	-0.475	0.635	?????--?
POLR1A|ENSG00000068654	ad	control	279.00	-0.726	0.4681	++++-+--
YWHAE|ENSG00000274474	ad	control	279.00	3.973	7.09e-05	++++++++
SERPINF2|ENSG00000167711	ad	control	134.00	-2.267	0.02341	----?++?
CCN5|ENSG00000064205	ad	control	173.00	-0.187	0.8518	----+++?
LINC02714|ENSG00000251226	ad	control	101.00	-0.550	0.5826	????+--?
BRINP2|ENSG00000198797	ad	control	279.00	0.681	0.4959	+++++--+
ITPR2-AS1|ENSG00000256234	ad	control	168.00	0.105	0.9164	?????+--
LINC02156|ENSG00000257906	ad	control	62.00	1.194	0.2326	?????+-?
VRTN|ENSG00000133980	ad	control	62.00	0.523	0.601	?????++?
KIRREL3-AS1|ENSG00000257271	ad	control	31.00	0.006	0.9949	??????+?
LRRC14B|ENSG00000185028	ad	control	62.00	-0.073	0.9416	?????+-?
VN1R20P|ENSG00000233121	ad	control	62.00	-1.164	0.2445	?????--?
MIR7111|ENSG00000276712	ad	control	62.00	0.199	0.8426	?????-+?
ELANE|ENSG00000277571	ad	control	62.00	-1.944	0.05192	?????--?
SETP21|ENSG00000214244	ad	control	168.00	0.381	0.7035	?????--+
PLA2G4E|ENSG00000188089	ad	control	62.00	-0.865	0.387	?????--?
RNH1|ENSG00000023191	ad	control	173.00	-1.093	0.2744	-+-----?
MTATP8P1|ENSG00000240409	ad	control	62.00	1.802	0.07155	?????++?
PLIN1|ENSG00000166819	ad	control	279.00	-2.136	0.0327	----+--+
LINC01777|ENSG00000235054	ad	control	62.00	-0.111	0.9114	?????--?
ENDOD1|ENSG00000149218	ad	control	279.00	0.083	0.9339	++++-++-
LINC02694|ENSG00000175779	ad	control	62.00	0.013	0.9897	?????-+?
RPL21P126|ENSG00000242320	ad	control	62.00	-0.161	0.8724	?????--?
CD82|ENSG00000085117	ad	control	279.00	-1.914	0.05558	+-------
BEAN1-AS1|ENSG00000261656	ad	control	168.00	-0.046	0.9634	?????+--
CD2BP2|ENSG00000169217	ad	control	173.00	0.638	0.5237	++---++?
SMAD1|ENSG00000170365	ad	control	173.00	-1.885	0.0594	-++----?
RFX7|ENSG00000181827	ad	control	279.00	-0.342	0.7325	--++---+
KDM1B|ENSG00000165097	ad	control	279.00	-3.090	0.002	-----+++
ITGAV|ENSG00000138448	ad	control	279.00	-0.407	0.6838	++++---+
DYNLT3|ENSG00000165169	ad	control	279.00	2.367	0.01795	+++++--+
KCNA1|ENSG00000111262	ad	control	279.00	0.574	0.5663	+++++---
KIF21B|ENSG00000116852	ad	control	279.00	-1.103	0.2701	----++--
RASGRP4|ENSG00000171777	ad	control	279.00	-5.090	3.59e-07	------+-
RIF1|ENSG00000080345	ad	control	173.00	0.318	0.7508	--++--+?
CDH12|ENSG00000154162	ad	control	279.00	0.533	0.5942	+++++--+
MYRIP|ENSG00000170011	ad	control	279.00	2.375	0.01756	-++-++++
LHX5-AS1|ENSG00000257935	ad	control	62.00	-0.551	0.5816	?????--?
CACNG5|ENSG00000075429	ad	control	279.00	1.299	0.1938	-+++++--
MYBPC2|ENSG00000086967	ad	control	62.00	-2.065	0.03893	?????--?
CKAP2LP1|ENSG00000271461	ad	control	101.00	0.322	0.7472	????-++?
RAB38|ENSG00000123892	ad	control	62.00	0.047	0.9628	?????-+?
SEMA7A|ENSG00000288455	ad	control	279.00	0.506	0.613	+++++---
PDS5B|ENSG00000083642	ad	control	173.00	2.117	0.03426	++++-++?
EIF4E|ENSG00000151247	ad	control	279.00	4.077	4.556e-05	++++++++
LOC100289361|ENSG00000268129	ad	control	62.00	-0.280	0.7796	?????-+?
TSPYL4|ENSG00000187189	ad	control	279.00	2.108	0.03505	+++++--+
ARR3|ENSG00000120500	ad	control	134.00	0.355	0.7227	++-+?--?
CNN2|ENSG00000064666	ad	control	279.00	-0.662	0.5079	-----++-
TTC28-AS1|ENSG00000235954	ad	control	207.00	1.714	0.08651	????++++
LOC729654|ENSG00000267056	ad	control	207.00	-0.640	0.5221	????---+
CDKN2C|ENSG00000123080	ad	control	279.00	-2.561	0.01043	-----++-
TAAR6|ENSG00000146383	ad	control	62.00	0.230	0.8179	?????++?
FBXO43|ENSG00000156509	ad	control	62.00	-0.386	0.6996	?????+-?
MRPS18CP6|ENSG00000228807	ad	control	62.00	0.416	0.6774	?????++?
IRS3P|ENSG00000184414	ad	control	168.00	-0.401	0.6882	?????---
SDR42E1|ENSG00000184860	ad	control	62.00	-0.067	0.9466	?????+-?
RPEP3|ENSG00000230833	ad	control	31.00	0.008	0.9936	??????+?
MIR4762|ENSG00000264160	ad	control	31.00	0.022	0.9827	??????+?
AHRR|ENSG00000063438	ad	control	173.00	-0.033	0.9736	+-+-+--?
HAPLN3|ENSG00000140511	ad	control	101.00	-0.399	0.6895	????--+?
SNHG5|ENSG00000203875	ad	control	207.00	1.772	0.0764	????++++
KCNIP4|ENSG00000281758	ad	control	173.00	2.266	0.02348	+++++--?
SIRT1|ENSG00000096717	ad	control	173.00	-0.666	0.5056	-----++?
YEATS4|ENSG00000127337	ad	control	279.00	2.673	0.007508	+++++-++
TXNRD1|ENSG00000198431	ad	control	279.00	-1.855	0.06354	-------+
SEC22A|ENSG00000121542	ad	control	279.00	-1.155	0.2482	--+----+
CTSE|ENSG00000196188	ad	control	62.00	0.015	0.988	?????+-?
CGREF1|ENSG00000138028	ad	control	279.00	0.527	0.5979	+++++---
TMCO3|ENSG00000150403	ad	control	279.00	-0.486	0.6268	-----++-
HMGN2P8|ENSG00000212769	ad	control	31.00	-0.149	0.8812	?????-??
LRP10|ENSG00000197324	ad	control	173.00	-3.268	0.001082	-------?
EDC3|ENSG00000179151	ad	control	279.00	-1.124	0.2612	-----++-
FAM21FP|ENSG00000237840	ad	control	62.00	0.245	0.8064	?????+-?
GMPSP1|ENSG00000250471	ad	control	62.00	-0.396	0.6921	?????--?
NAALADL1|ENSG00000168060	ad	control	62.00	1.171	0.2417	?????++?
ZNF765|ENSG00000196417	ad	control	173.00	-2.845	0.00444	-----++?
FTH1P19|ENSG00000219186	ad	control	62.00	1.565	0.1177	?????++?
RN7SL101P|ENSG00000243548	ad	control	62.00	-0.163	0.8705	?????--?
SEC13|ENSG00000157020	ad	control	279.00	-0.110	0.9128	++++----
LINC02755|ENSG00000254530	ad	control	62.00	0.026	0.9793	?????-+?
RNU6-323P|ENSG00000253739	ad	control	31.00	0.290	0.7715	??????+?
LINC01419|ENSG00000253898	ad	control	106.00	0.090	0.928	???????+
CLEC12A|ENSG00000172322	ad	control	62.00	1.264	0.2063	?????++?
MIR6759|ENSG00000283621	ad	control	31.00	0.232	0.8168	??????+?
HARBI1|ENSG00000180423	ad	control	279.00	1.359	0.1741	+++++++-
INSR|ENSG00000171105	ad	control	279.00	-1.566	0.1174	-----++-
PLCB3|ENSG00000149782	ad	control	279.00	-3.975	7.029e-05	-----++-
POLR2J4|ENSG00000214783	ad	control	207.00	-0.415	0.6781	????+-+-
MED4|ENSG00000136146	ad	control	173.00	1.759	0.07862	+++++--?
CD163|ENSG00000177575	ad	control	279.00	-3.576	0.0003493	-------+
CNN2P4|ENSG00000213816	ad	control	106.00	-0.639	0.523	???????-
SERINC1|ENSG00000111897	ad	control	279.00	2.807	0.005001	+++++--+
PLAAT5|ENSG00000168004	ad	control	279.00	1.548	0.1216	++++-+++
LINC02284|ENSG00000259719	ad	control	62.00	0.506	0.6128	?????++?
PRSS22|ENSG00000282937	ad	control	62.00	-0.416	0.6774	?????--?
PEX13|ENSG00000162928	ad	control	279.00	-1.461	0.144	----+--+
EPC1|ENSG00000120616	ad	control	173.00	1.235	0.2168	----+++?
UBE2L6|ENSG00000156587	ad	control	279.00	-0.878	0.3798	++-+---+
CCRL2|ENSG00000121797	ad	control	62.00	0.231	0.8172	?????-+?
CLDN34|ENSG00000234469	ad	control	62.00	-0.234	0.8148	?????--?
ARMH3|ENSG00000120029	ad	control	279.00	-0.472	0.637	---+-+++
FTLP17|ENSG00000228347	ad	control	31.00	-0.011	0.9916	??????-?
LINC00114|ENSG00000223806	ad	control	31.00	0.336	0.7367	??????+?
NFU1|ENSG00000169599	ad	control	279.00	1.940	0.05236	+++++--+
LINC01776|ENSG00000226053	ad	control	62.00	0.076	0.9397	?????-+?
TMEM44|ENSG00000145014	ad	control	173.00	-0.808	0.4193	------+?
ETNK1-DT|ENSG00000257023	ad	control	168.00	0.141	0.8876	?????-++
LINC01954|ENSG00000271952	ad	control	62.00	0.486	0.6272	?????++?
KLF8|ENSG00000102349	ad	control	279.00	0.599	0.5492	+-+++--+
GALNT7-DT|ENSG00000245213	ad	control	207.00	-0.578	0.5634	????-++-
MS4A4E|ENSG00000214787	ad	control	168.00	0.191	0.8482	?????++-
DUOX1|ENSG00000137857	ad	control	173.00	-0.711	0.4768	----+++?
CXCR3|ENSG00000186810	ad	control	62.00	0.356	0.7221	?????-+?
ASXL1|ENSG00000171456	ad	control	279.00	-1.897	0.05784	-----++-
CTAGE7P|ENSG00000233122	ad	control	101.00	-1.070	0.2844	????---?
PRR13P5|ENSG00000280932	ad	control	106.00	0.483	0.629	???????+
SCYGR1|ENSG00000284629	ad	control	31.00	0.679	0.4973	?????+??
SDHAP3|ENSG00000185986	ad	control	101.00	-0.543	0.5873	????++-?
SLC2A3|ENSG00000059804	ad	control	279.00	-0.247	0.8048	+++-+-++
COX6B1|ENSG00000126267	ad	control	279.00	1.868	0.06178	+++++---
SLC7A7|ENSG00000155465	ad	control	279.00	-4.530	5.911e-06	-----++-
RPL7AP76|ENSG00000231995	ad	control	101.00	0.189	0.85	????+--?
RTN1|ENSG00000139970	ad	control	279.00	2.008	0.04466	+++++--+
BFSP1|ENSG00000125864	ad	control	173.00	2.728	0.006362	+++++--?
SLC27A3|ENSG00000143554	ad	control	279.00	-2.233	0.02557	--------
DLX2|ENSG00000115844	ad	control	173.00	0.839	0.4012	--+++--?
LUC7L|ENSG00000007392	ad	control	279.00	2.181	0.02915	++++++++
ASB9|ENSG00000102048	ad	control	62.00	-0.256	0.7976	?????+-?
HM13|ENSG00000101294	ad	control	173.00	-3.107	0.001892	---++--?
NAGS|ENSG00000161653	ad	control	173.00	-0.262	0.7936	-----++?
PPIAP59|ENSG00000228674	ad	control	31.00	-0.295	0.7678	?????-??
ABCB8|ENSG00000197150	ad	control	279.00	-1.138	0.2551	----+---
TMEM14EP|ENSG00000293032	ad	control	106.00	0.031	0.975	???????+
CD33|ENSG00000105383	ad	control	101.00	-3.516	0.0004387	????---?
FAM110A|ENSG00000125898	ad	control	173.00	-0.532	0.5949	+---+-+?
ARIH2OS|ENSG00000221883	ad	control	279.00	0.572	0.5671	-++-++-+
ZNF236-DT|ENSG00000264278	ad	control	168.00	-1.253	0.2103	?????---
SNUPN|ENSG00000169371	ad	control	279.00	-0.134	0.8936	---+-+++
LMNTD2-AS1|ENSG00000282005	ad	control	62.00	-0.662	0.5077	?????--?
ACADM|ENSG00000117054	ad	control	279.00	2.538	0.01116	++++++++
SNORA51|ENSG00000271798	ad	control	106.00	0.350	0.726	???????+
KCNMA1-AS1|ENSG00000236467	ad	control	70.00	1.277	0.2015	????++??
Y_RNA|ENSG00000207039	ad	control	31.00	0.612	0.5405	??????+?
RPL34P6|ENSG00000231333	ad	control	31.00	-0.155	0.8772	??????-?
ZNF620|ENSG00000177842	ad	control	279.00	1.377	0.1686	-+-+-+++
Y_RNA|ENSG00000202542	ad	control	31.00	-0.034	0.973	?????-??
COPE|ENSG00000105669	ad	control	279.00	1.079	0.2808	+++++---
HEXIM2-AS1|ENSG00000224505	ad	control	168.00	-1.097	0.2727	?????---
TRIM25|ENSG00000121060	ad	control	279.00	-2.923	0.003462	--------
MMD2|ENSG00000136297	ad	control	279.00	-0.287	0.7742	-++-+---
ATP12A|ENSG00000075673	ad	control	62.00	-0.655	0.5122	?????--?
IQANK1|ENSG00000203499	ad	control	168.00	0.048	0.9616	?????+-+
FRMD6-AS2|ENSG00000258537	ad	control	168.00	-0.040	0.9678	?????--+
STAG3L2|ENSG00000277072	ad	control	207.00	0.020	0.9843	????+---
CUTA|ENSG00000226492	ad	control	279.00	2.309	0.02094	+++++-+-
SEMA5A-AS1|ENSG00000251370	ad	control	178.00	-0.128	0.8983	-++-???-
LOC101929104|ENSG00000213287	ad	control	106.00	-0.235	0.814	???????-
DDX60L|ENSG00000181381	ad	control	279.00	-2.194	0.02825	-----+--
CCNYL7|ENSG00000261528	ad	control	39.00	-0.135	0.8928	????-???
DNAH1|ENSG00000114841	ad	control	279.00	-0.918	0.3588	----+---
GOSR1|ENSG00000108587	ad	control	279.00	0.700	0.4837	-+++--++
DVL2|ENSG00000004975	ad	control	279.00	-2.804	0.005048	-----++-
OR2AT4|ENSG00000171561	ad	control	72.00	1.292	0.1965	++++????
ABHD17B|ENSG00000107362	ad	control	279.00	0.741	0.4589	+-+--++-
LACTB2-AS1|ENSG00000246366	ad	control	168.00	0.614	0.5392	?????-++
NPRL2|ENSG00000114388	ad	control	279.00	0.070	0.9442	-+++---+
ADCY5|ENSG00000173175	ad	control	279.00	-1.256	0.209	----+++-
SEPTIN7P6|ENSG00000241007	ad	control	137.00	0.085	0.9324	??????+-
RNU6-321P|ENSG00000222844	ad	control	62.00	-0.168	0.8665	?????--?
TUBGCP3|ENSG00000282003	ad	control	279.00	2.420	0.01553	+++++++-
SLC66A1|ENSG00000040487	ad	control	279.00	-2.842	0.004488	------+-
MAPK11|ENSG00000185386	ad	control	279.00	-1.190	0.2342	--+-+--+
ENOX1-AS1|ENSG00000233821	ad	control	248.00	1.923	0.05451	+++++?++
CALCB|ENSG00000175868	ad	control	62.00	-1.802	0.07149	?????--?
SPATA3|ENSG00000173699	ad	control	62.00	0.427	0.6692	?????++?
NEUROG3|ENSG00000122859	ad	control	62.00	-0.119	0.9053	?????+-?
IMPDH1P7|ENSG00000226553	ad	control	31.00	-0.008	0.9936	??????-?
GCSHP4|ENSG00000256171	ad	control	106.00	0.171	0.864	???????+
LHFPL5|ENSG00000197753	ad	control	279.00	-1.939	0.05253	-+------
PLAAT3|ENSG00000176485	ad	control	279.00	-1.204	0.2287	-----++-
RNA5S16|ENSG00000202257	ad	control	106.00	0.295	0.768	???????+
PPM1B-DT|ENSG00000273106	ad	control	168.00	1.832	0.06692	?????+++
PHACTR4|ENSG00000204138	ad	control	279.00	-1.594	0.1109	-----++-
TRAK1|ENSG00000182606	ad	control	279.00	-2.089	0.03674	--------
PIK3CD|ENSG00000171608	ad	control	173.00	-2.409	0.01598	------+?
HSP90AA6P|ENSG00000181359	ad	control	62.00	-0.370	0.711	?????--?
LOC107984548|ENSG00000258308	ad	control	62.00	-0.223	0.8233	?????+-?
SEMA3E|ENSG00000170381	ad	control	279.00	-1.113	0.2657	-++++---
BARD1|ENSG00000138376	ad	control	279.00	-2.135	0.03279	-----+--
CCDC93|ENSG00000125633	ad	control	279.00	-2.251	0.0244	-----+++
BCCIP|ENSG00000107949	ad	control	279.00	-1.727	0.08422	-----+-+
RN7SL448P|ENSG00000264322	ad	control	62.00	-0.527	0.5981	?????+-?
LOC100129135|ENSG00000264104	ad	control	62.00	-0.290	0.7718	?????--?
ALKAL1|ENSG00000196711	ad	control	31.00	-0.030	0.9764	??????-?
PLEKHM1P1|ENSG00000291117	ad	control	106.00	-0.109	0.913	???????-
SLIT2-IT1|ENSG00000248228	ad	control	168.00	0.681	0.4957	?????+++
MAP3K4-AS1|ENSG00000272841	ad	control	207.00	-0.234	0.8147	????+--+
RPL12|ENSG00000197958	ad	control	279.00	-0.098	0.922	----+++-
BTNL2|ENSG00000225845	ad	control	62.00	-0.047	0.9625	?????--?
RGSL1|ENSG00000121446	ad	control	31.00	0.008	0.9936	??????+?
DRD1|ENSG00000184845	ad	control	279.00	-0.103	0.9177	+++----+
FAM225A|ENSG00000231528	ad	control	207.00	-0.100	0.9202	????-++-
KRT8P50|ENSG00000260799	ad	control	31.00	-0.041	0.9677	??????-?
Metazoa_SRP|ENSG00000276002	ad	control	62.00	0.274	0.7843	?????-+?
COX6B2|ENSG00000160471	ad	control	168.00	0.861	0.3895	?????+++
PRKAR2A|ENSG00000114302	ad	control	173.00	-0.875	0.3815	++++---?
PDZD9|ENSG00000155714	ad	control	240.00	0.888	0.3744	+-++?--+
RPL36AP33|ENSG00000235619	ad	control	137.00	0.312	0.7554	??????++
LOC101928682|ENSG00000261697	ad	control	31.00	-0.013	0.9893	??????-?
NDUFC2-KCTD14|ENSG00000259112	ad	control	168.00	0.205	0.8379	?????+-+
ADA2|ENSG00000093072	ad	control	279.00	-1.371	0.1704	+----++-
KLK8|ENSG00000129455	ad	control	62.00	-0.143	0.8867	?????--?
SLC8A1-AS1|ENSG00000227028	ad	control	207.00	1.407	0.1594	????+--+
FAM157C|ENSG00000260528	ad	control	207.00	-1.370	0.1707	????---+
TMCO2|ENSG00000188800	ad	control	62.00	0.463	0.6437	?????++?
RHOQP2|ENSG00000232742	ad	control	62.00	1.015	0.3099	?????-+?
LOC124904072|ENSG00000261978	ad	control	62.00	0.665	0.5061	?????++?
PROM2|ENSG00000155066	ad	control	279.00	0.559	0.576	----+-+-
SPATA20|ENSG00000006282	ad	control	279.00	0.261	0.7943	+++++--+
RNA5SP92|ENSG00000252246	ad	control	31.00	-0.034	0.973	?????-??
DDX11|ENSG00000013573	ad	control	279.00	-1.411	0.1583	-----++-
SAMD9|ENSG00000205413	ad	control	279.00	-2.431	0.01504	--------
GAPDHP61|ENSG00000248415	ad	control	176.00	-0.652	0.5145	????+-?-
TBC1D3B|ENSG00000278632	ad	control	62.00	0.622	0.5342	?????+-?
CPNE4|ENSG00000196353	ad	control	279.00	2.717	0.006583	+++++--+
COA5|ENSG00000183513	ad	control	279.00	2.580	0.009882	++++++++
LINC01946|ENSG00000223647	ad	control	31.00	-0.019	0.9851	?????-??
ZNF316|ENSG00000205903	ad	control	279.00	-1.494	0.1351	-----++-
G6PD|ENSG00000160211	ad	control	173.00	0.589	0.5557	+++++--?
CFAP263|ENSG00000103021	ad	control	279.00	3.157	0.001593	+++++--+
RECK|ENSG00000122707	ad	control	279.00	-1.243	0.214	+----+--
MIR646HG|ENSG00000228340	ad	control	134.00	-1.795	0.07265	----?++?
PIK3R5|ENSG00000141506	ad	control	173.00	-5.454	4.934e-08	------+?
LPGAT1|ENSG00000123684	ad	control	173.00	3.746	0.0001798	+++++++?
C1GALT1C1L|ENSG00000223658	ad	control	62.00	-1.313	0.1893	?????--?
SYNE3-AS1|ENSG00000258572	ad	control	168.00	-0.533	0.5939	?????+--
HNRNPA1P70|ENSG00000236946	ad	control	31.00	0.216	0.829	??????+?
METRN|ENSG00000103260	ad	control	279.00	-2.328	0.01989	-----++-
EPHA4|ENSG00000116106	ad	control	279.00	2.150	0.03156	+++++--+
MYO10|ENSG00000145555	ad	control	279.00	-1.141	0.2541	-----++-
SH3RF1|ENSG00000154447	ad	control	279.00	2.625	0.008671	++++++++
SLC47A2|ENSG00000180638	ad	control	279.00	-3.716	0.0002025	------+-
NBPF19|ENSG00000271383	ad	control	217.00	-2.359	0.01834	-----??+
CHRNA1|ENSG00000138435	ad	control	168.00	-0.233	0.8159	?????--+
KRT8P7|ENSG00000230716	ad	control	62.00	0.437	0.6621	?????++?
LINC01963|ENSG00000260804	ad	control	279.00	2.302	0.02134	+++++--+
GM2A|ENSG00000196743	ad	control	279.00	-0.559	0.5764	-----+++
LGALS9B|ENSG00000170298	ad	control	31.00	0.376	0.7072	?????+??
CACNA1A|ENSG00000141837	ad	control	279.00	-1.973	0.04845	----+---
ZRANB2-DT|ENSG00000229956	ad	control	207.00	3.157	0.001592	????++++
INTS6P1|ENSG00000250492	ad	control	62.00	-0.272	0.7859	?????--?
ABHD14A|ENSG00000248487	ad	control	173.00	0.863	0.3882	+++++--?
INF2|ENSG00000203485	ad	control	279.00	0.149	0.8819	----+++-
MIR578|ENSG00000207559	ad	control	62.00	0.113	0.9102	?????-+?
PRC1-AS1|ENSG00000258725	ad	control	168.00	0.031	0.9752	?????--+
LOC107984399|ENSG00000176984	ad	control	62.00	-0.038	0.9699	?????-+?
