MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction
MARCKSL1|ENSG00000175130	ad	control	176.00	0.736	0.4614	+-+
SOX18|ENSG00000203883	ad	control	70.00	1.608	0.1079	++?
SLAMF9|ENSG00000162723	ad	control	31.00	0.000	0.9999	?+?
LOC107986178|ENSG00000249631	ad	control	31.00	-0.241	0.8094	?-?
HISLA|ENSG00000258867	ad	control	31.00	-0.561	0.575	?-?
ARL8A|ENSG00000143862	ad	control	176.00	-0.884	0.3769	+--
IFT52|ENSG00000101052	ad	control	176.00	0.634	0.5259	+-+
LOC101928295|ENSG00000268686	ad	control	137.00	0.806	0.4205	?-+
TNRC6C|ENSG00000078687	ad	control	176.00	0.440	0.6601	++-
ARL6IP6|ENSG00000177917	ad	control	176.00	-2.214	0.02681	-+-
RRAGD|ENSG00000025039	ad	control	176.00	0.510	0.6101	-++
KCNA7|ENSG00000104848	ad	control	31.00	0.132	0.8952	?+?
SNRPGP10|ENSG00000235363	ad	control	137.00	0.036	0.9711	?+-
NEK8|ENSG00000160602	ad	control	176.00	0.486	0.6268	+--
MT1F|ENSG00000198417	ad	control	176.00	0.682	0.4952	-+-
IPO7|ENSG00000205339	ad	control	176.00	1.114	0.2653	-++
LINC00642|ENSG00000233208	ad	control	31.00	-0.403	0.6866	?-?
HSPE1P14|ENSG00000271612	ad	control	31.00	0.022	0.9827	?+?
PHB1|ENSG00000167085	ad	control	176.00	-1.495	0.1348	-+-
JCAD|ENSG00000165757	ad	control	176.00	0.625	0.5322	-++
PKNOX2|ENSG00000165495	ad	control	70.00	0.102	0.9186	+-?
KATNBL1P4|ENSG00000249270	ad	control	106.00	0.789	0.43	??+
CNTNAP5|ENSG00000155052	ad	control	70.00	0.343	0.7315	+-?
NLRP2|ENSG00000275796	ad	control	176.00	-0.263	0.7925	+--
SUFU|ENSG00000107882	ad	control	176.00	-2.364	0.01808	-+-
LINC02872|ENSG00000204446	ad	control	31.00	3.329	0.000872	?+?
NRF1|ENSG00000106459	ad	control	70.00	1.799	0.07204	++?
PDE6A|ENSG00000132915	ad	control	137.00	0.560	0.5752	?++
TM9SF4|ENSG00000101337	ad	control	176.00	0.419	0.6752	+-+
ZNF518A|ENSG00000177853	ad	control	176.00	0.920	0.3578	+-+
MUPP|ENSG00000237906	ad	control	31.00	-0.090	0.9285	?-?
PEX12|ENSG00000108733	ad	control	176.00	-1.574	0.1154	--+
H2BK1|ENSG00000285480	ad	control	31.00	-0.180	0.8568	?-?
GUSBP16|ENSG00000253366	ad	control	31.00	-0.096	0.9237	?-?
RNU6-729P|ENSG00000207128	ad	control	31.00	0.031	0.9754	?+?
RCC1L|ENSG00000274523	ad	control	176.00	-0.884	0.3766	-+-
FNDC9|ENSG00000172568	ad	control	145.00	0.929	0.353	+?+
KRT8P52|ENSG00000232479	ad	control	31.00	1.693	0.09045	?+?
TUBAP7|ENSG00000253547	ad	control	31.00	0.008	0.9937	?+?
SOX8|ENSG00000005513	ad	control	176.00	-0.034	0.9731	++-
ZNF723|ENSG00000268696	ad	control	31.00	1.300	0.1937	?+?
MRPL17|ENSG00000158042	ad	control	176.00	0.165	0.869	+--
WFS1|ENSG00000109501	ad	control	176.00	-2.716	0.006611	---
NUDT16-DT|ENSG00000250608	ad	control	176.00	-1.102	0.2706	---
PRKG2|ENSG00000138669	ad	control	70.00	0.666	0.5055	+-?
CLN8-AS1|ENSG00000253982	ad	control	70.00	-0.004	0.9968	+-?
IFT81|ENSG00000122970	ad	control	176.00	2.708	0.006772	+++
MTAP|ENSG00000099810	ad	control	176.00	-0.591	0.5543	--+
ANXA8L1|ENSG00000264230	ad	control	31.00	-0.756	0.4497	?-?
HSD3BP4|ENSG00000203855	ad	control	176.00	-0.626	0.5316	--+
TNRC18P2|ENSG00000223566	ad	control	31.00	0.041	0.9672	?+?
ALKBH4|ENSG00000160993	ad	control	176.00	-1.140	0.2543	+--
ZBTB21|ENSG00000173276	ad	control	176.00	0.192	0.8478	--+
LOC105379030|ENSG00000251599	ad	control	31.00	-0.137	0.8907	?-?
NRAP|ENSG00000197893	ad	control	31.00	0.099	0.9209	?+?
LOC102723996|ENSG00000277117	ad	control	176.00	0.867	0.3857	++-
RHOXF2B|ENSG00000203989	ad	control	31.00	0.365	0.7154	?+?
STK39|ENSG00000198648	ad	control	176.00	0.814	0.4155	++-
FAM241B|ENSG00000171224	ad	control	176.00	0.872	0.3831	+-+
SH3GL1P3|ENSG00000267352	ad	control	31.00	-0.009	0.9932	?-?
PCOLCE2|ENSG00000163710	ad	control	70.00	-1.271	0.2037	+-?
KCNIP4-IT1|ENSG00000280650	ad	control	176.00	1.181	0.2374	+-+
SLMAP|ENSG00000163681	ad	control	176.00	0.293	0.7695	-++
RARS2|ENSG00000146282	ad	control	176.00	1.969	0.04896	+++
KIF26B|ENSG00000281216	ad	control	70.00	3.472	0.0005166	++?
LOC105371789|ENSG00000267638	ad	control	137.00	-0.558	0.5771	?--
SLC5A12|ENSG00000148942	ad	control	31.00	-0.470	0.6381	?-?
DSC3|ENSG00000134762	ad	control	31.00	1.016	0.3097	?+?
GNG2|ENSG00000186469	ad	control	176.00	0.756	0.4494	+-+
WNT3|ENSG00000277626	ad	control	176.00	-0.896	0.3704	--+
TMX2-CTNND1|ENSG00000288534	ad	control	137.00	-0.437	0.6622	?-+
PUM3|ENSG00000080608	ad	control	176.00	1.308	0.191	+-+
MESTP4|ENSG00000215004	ad	control	31.00	0.006	0.9949	?+?
OLIG2|ENSG00000205927	ad	control	176.00	1.248	0.2119	++-
RPS20P6|ENSG00000228399	ad	control	31.00	-0.371	0.7104	?-?
LINC02606|ENSG00000284693	ad	control	70.00	0.838	0.4021	++?
LY6D|ENSG00000167656	ad	control	31.00	-1.743	0.08126	?-?
Y_RNA|ENSG00000200421	ad	control	31.00	-0.179	0.8581	?-?
NAIPP3|ENSG00000248477	ad	control	31.00	-0.217	0.8279	?-?
LINC02304|ENSG00000259110	ad	control	31.00	0.023	0.9818	?+?
TMEM59|ENSG00000116209	ad	control	176.00	0.732	0.4641	+-+
PAWRP2|ENSG00000270424	ad	control	31.00	0.450	0.6526	?+?
MIDEAS-AS1|ENSG00000259065	ad	control	31.00	-1.702	0.08878	?-?
ZIC4-AS1|ENSG00000241202	ad	control	106.00	-0.559	0.576	??-
RNU6-1251P|ENSG00000201372	ad	control	31.00	0.214	0.8307	?+?
HTR7P1|ENSG00000183935	ad	control	176.00	0.524	0.6	+--
TSIX|ENSG00000270641	ad	control	176.00	-0.899	0.3687	---
SNTB2|ENSG00000168807	ad	control	176.00	-1.318	0.1874	-++
SNORA80E|ENSG00000207475	ad	control	106.00	0.176	0.86	??+
C12orf75|ENSG00000235162	ad	control	176.00	-2.249	0.0245	---
RPL21P101|ENSG00000241251	ad	control	31.00	-0.009	0.9925	?-?
JOSD2|ENSG00000161677	ad	control	176.00	-0.380	0.7041	++-
LRRC74A|ENSG00000100565	ad	control	31.00	0.573	0.5668	?+?
LGALS12|ENSG00000133317	ad	control	137.00	0.570	0.5684	?++
MTCO1P8|ENSG00000234700	ad	control	31.00	-0.009	0.9925	?-?
PCDHA12|ENSG00000251664	ad	control	70.00	1.798	0.07219	++?
CERKL|ENSG00000188452	ad	control	176.00	0.792	0.4286	+++
ELN|ENSG00000049540	ad	control	70.00	-1.436	0.1509	-+?
CSPG4|ENSG00000173546	ad	control	176.00	0.803	0.422	+--
HK1|ENSG00000156515	ad	control	70.00	1.153	0.2489	+-?
ZNF10|ENSG00000256223	ad	control	176.00	2.304	0.02125	+++
NDUFA2|ENSG00000131495	ad	control	176.00	-0.009	0.9924	+--
RHEBP1|ENSG00000229927	ad	control	31.00	-0.524	0.6006	?-?
LYSMD2|ENSG00000140280	ad	control	176.00	0.737	0.4609	+-+
IGHV3OR16-8|ENSG00000271130	ad	control	31.00	0.023	0.9818	?+?
TNS2-AS1|ENSG00000257337	ad	control	176.00	0.033	0.9737	++-
MYBL2|ENSG00000101057	ad	control	31.00	0.017	0.9865	?+?
KLHDC9|ENSG00000162755	ad	control	176.00	0.940	0.3473	+-+
ATP6V0D1-DT|ENSG00000270049	ad	control	176.00	-0.533	0.5943	---
ZNF395|ENSG00000186918	ad	control	176.00	-0.950	0.342	-+-
RPSAP53|ENSG00000214263	ad	control	31.00	-0.736	0.462	?-?
ATXN7|ENSG00000163635	ad	control	70.00	-1.322	0.1862	--?
B3GNT9|ENSG00000237172	ad	control	176.00	-1.026	0.305	+--
MIR1302-3|ENSG00000221055	ad	control	31.00	-0.509	0.6105	?-?
LINC02587|ENSG00000229108	ad	control	31.00	0.574	0.566	?+?
PIGN|ENSG00000197563	ad	control	176.00	-1.146	0.2518	---
FCMR|ENSG00000162894	ad	control	31.00	0.376	0.7072	?+?
MCF2L2|ENSG00000053524	ad	control	176.00	1.310	0.1902	++-
RTN3|ENSG00000133318	ad	control	176.00	0.668	0.5039	+-+
LINC01163|ENSG00000280953	ad	control	31.00	-0.223	0.8235	?-?
RPS19|ENSG00000105372	ad	control	176.00	-0.675	0.5	-+-
CCT7P1|ENSG00000217733	ad	control	31.00	0.069	0.9448	?+?
RPS15AP3|ENSG00000214903	ad	control	106.00	0.109	0.913	??+
FBXW4|ENSG00000107829	ad	control	176.00	-0.476	0.6342	-+-
CREG1|ENSG00000143162	ad	control	176.00	-0.747	0.4548	--+
SMC2|ENSG00000136824	ad	control	70.00	2.212	0.02699	++?
GALNT16|ENSG00000100626	ad	control	70.00	-1.646	0.09981	+-?
KCNK17|ENSG00000124780	ad	control	31.00	0.034	0.9726	?+?
C2CD6|ENSG00000155754	ad	control	176.00	1.551	0.1209	+-+
GUSBP18|ENSG00000215158	ad	control	70.00	1.563	0.1181	++?
SMKR1|ENSG00000240204	ad	control	176.00	0.121	0.9039	+-+
LRRC75B|ENSG00000178026	ad	control	176.00	-1.736	0.08261	---
ART4|ENSG00000111339	ad	control	137.00	-1.104	0.2696	?--
LINC02709|ENSG00000245522	ad	control	31.00	-0.244	0.8076	?-?
MCUR1|ENSG00000050393	ad	control	176.00	0.101	0.9192	-++
MAILR|ENSG00000253320	ad	control	70.00	2.626	0.008644	++?
SLC6A17-AS1|ENSG00000227091	ad	control	106.00	0.962	0.336	??+
SETDB1|ENSG00000143379	ad	control	176.00	0.978	0.3281	+++
FGG|ENSG00000171557	ad	control	31.00	0.770	0.4412	?+?
LINC00891|ENSG00000281852	ad	control	31.00	-0.718	0.4728	?-?
SNORD4A|ENSG00000238578	ad	control	31.00	1.110	0.2668	?+?
MYH6|ENSG00000197616	ad	control	31.00	0.171	0.8645	?+?
EFCAB6|ENSG00000186976	ad	control	70.00	0.820	0.412	+-?
DISP3|ENSG00000204624	ad	control	176.00	-1.717	0.08605	---
UBAC2|ENSG00000134882	ad	control	70.00	-2.243	0.02492	--?
IKBIP|ENSG00000166130	ad	control	176.00	-1.587	0.1124	-+-
MEG8|ENSG00000225746	ad	control	176.00	-0.225	0.8218	+-+
BTF3L4|ENSG00000134717	ad	control	176.00	1.625	0.1042	+-+
LINC02913|ENSG00000179082	ad	control	31.00	-0.182	0.8558	?-?
IAPP|ENSG00000121351	ad	control	106.00	-0.013	0.99	??-
GABRP|ENSG00000094755	ad	control	31.00	-0.125	0.9002	?-?
P3H2|ENSG00000090530	ad	control	70.00	-1.361	0.1734	-+?
AIFM3|ENSG00000183773	ad	control	176.00	-1.801	0.07172	-+-
NDUFAF8|ENSG00000224877	ad	control	176.00	-0.196	0.8445	+--
CTSO|ENSG00000263238	ad	control	70.00	-0.319	0.7497	+-?
NSMCE1-DT|ENSG00000245888	ad	control	137.00	-0.278	0.7809	?-+
ULK4|ENSG00000168038	ad	control	176.00	0.846	0.3976	+-+
DENND1B|ENSG00000213047	ad	control	176.00	-0.147	0.8832	--+
USP25|ENSG00000155313	ad	control	176.00	-0.691	0.4894	++-
GCAWKR|ENSG00000272808	ad	control	70.00	2.679	0.007384	++?
UBE2F-SCLY|ENSG00000258984	ad	control	137.00	0.269	0.7879	?+-
FBXL12|ENSG00000127452	ad	control	176.00	0.377	0.7063	+--
GLIPR2|ENSG00000122694	ad	control	176.00	-0.355	0.7229	-+-
CD40LG|ENSG00000102245	ad	control	137.00	0.241	0.8095	?-+
GOLGA6L7|ENSG00000261649	ad	control	31.00	0.390	0.6969	?+?
ISCA1P4|ENSG00000259405	ad	control	31.00	-0.200	0.8412	?-?
ITPRID2|ENSG00000138434	ad	control	176.00	-0.620	0.5355	-+-
IGBP1C|ENSG00000266826	ad	control	137.00	-0.050	0.96	?-+
BOC|ENSG00000144857	ad	control	176.00	-2.230	0.02577	---
C11orf42|ENSG00000180878	ad	control	145.00	0.996	0.3194	+?+
KCNIP3|ENSG00000115041	ad	control	176.00	0.229	0.8191	+--
RNU6-36P|ENSG00000206899	ad	control	137.00	-0.262	0.7933	?+-
HTR1B|ENSG00000135312	ad	control	176.00	-1.156	0.2476	-+-
SSB|ENSG00000138385	ad	control	176.00	0.800	0.4237	+-+
MIR223HG|ENSG00000274536	ad	control	31.00	-0.397	0.6915	?-?
MEF2A|ENSG00000068305	ad	control	176.00	0.008	0.9935	+-+
WNK2|ENSG00000165238	ad	control	176.00	0.053	0.9575	+--
IL26|ENSG00000111536	ad	control	31.00	0.413	0.6799	?+?
LOC728488|ENSG00000250138	ad	control	70.00	0.784	0.433	+-?
CLCA1|ENSG00000016490	ad	control	31.00	-0.061	0.9515	?-?
TERB1|ENSG00000249961	ad	control	137.00	0.568	0.5701	?++
ZNRF3-AS1|ENSG00000177993	ad	control	137.00	0.166	0.8681	?-+
NAA15|ENSG00000164134	ad	control	176.00	1.375	0.1692	++-
ATXN3|ENSG00000066427	ad	control	176.00	2.057	0.03966	+++
SMIM2|ENSG00000139656	ad	control	31.00	0.630	0.5284	?+?
Y_RNA|ENSG00000201988	ad	control	31.00	0.008	0.9936	?+?
CCDC159|ENSG00000183401	ad	control	176.00	1.317	0.1879	++-
CCDC121|ENSG00000176714	ad	control	176.00	-0.591	0.5546	-+-
ZNF181|ENSG00000197841	ad	control	176.00	0.326	0.7445	-++
SEPSECS|ENSG00000109618	ad	control	176.00	-0.219	0.8268	-+-
SYNE2|ENSG00000054654	ad	control	176.00	-1.126	0.2601	-+-
PALMD|ENSG00000099260	ad	control	176.00	-0.292	0.7703	--+
ABCB10P3|ENSG00000261524	ad	control	31.00	-0.105	0.9164	?-?
PPM1H|ENSG00000111110	ad	control	176.00	1.694	0.09027	+++
AKTIP|ENSG00000166971	ad	control	176.00	0.148	0.8822	-++
GSTM3|ENSG00000134202	ad	control	176.00	-0.507	0.6122	--+
RPL17P25|ENSG00000219547	ad	control	106.00	0.520	0.603	??+
SRSF5|ENSG00000100650	ad	control	176.00	2.050	0.04033	+-+
MCUR1P1|ENSG00000262402	ad	control	31.00	0.438	0.6612	?+?
RBMX2P3|ENSG00000223575	ad	control	31.00	0.475	0.635	?+?
PALS1|ENSG00000072415	ad	control	176.00	0.536	0.5922	-++
SAXO1|ENSG00000155875	ad	control	31.00	-0.743	0.4572	?-?
DLK2|ENSG00000171462	ad	control	176.00	-0.048	0.9617	+--
ZNF25|ENSG00000175395	ad	control	70.00	1.612	0.107	+-?
RPL17P9|ENSG00000223583	ad	control	31.00	-0.009	0.9932	?-?
ARF1P2|ENSG00000213137	ad	control	31.00	0.021	0.9831	?+?
VDAC1P1|ENSG00000073905	ad	control	31.00	-0.566	0.5717	?-?
ASPSCR1|ENSG00000169696	ad	control	176.00	0.045	0.9638	++-
CNGA4|ENSG00000132259	ad	control	31.00	2.757	0.005831	?+?
RNU6-892P|ENSG00000222267	ad	control	31.00	0.124	0.9013	?+?
MRAP-AS1|ENSG00000232623	ad	control	31.00	-0.051	0.9591	?-?
RASA4B|ENSG00000170667	ad	control	176.00	0.572	0.5676	++-
DNAJC5G|ENSG00000163793	ad	control	137.00	-1.306	0.1915	?--
JUNB|ENSG00000171223	ad	control	70.00	1.954	0.05073	++?
P3R3URF-PIK3R3|ENSG00000278139	ad	control	106.00	0.116	0.908	??+
LINC02576|ENSG00000232613	ad	control	31.00	0.950	0.3423	?+?
NAV3|ENSG00000067798	ad	control	176.00	0.992	0.3212	+-+
CHCHD2|ENSG00000106153	ad	control	176.00	-0.201	0.8403	+--
MTCO2P2|ENSG00000267541	ad	control	31.00	0.697	0.4859	?+?
SIKE1|ENSG00000052723	ad	control	176.00	1.282	0.2	+-+
SLC39A5|ENSG00000139540	ad	control	31.00	-0.451	0.6522	?-?
SNHG31|ENSG00000229267	ad	control	31.00	0.531	0.5952	?+?
PGPEP1|ENSG00000130517	ad	control	176.00	-0.860	0.3899	-+-
RAI1-AS1|ENSG00000237328	ad	control	137.00	-0.412	0.6801	?+-
ERVMER34-1|ENSG00000226887	ad	control	70.00	0.810	0.4177	-+?
TMEM132D|ENSG00000151952	ad	control	70.00	0.189	0.8499	+-?
PTMAP5|ENSG00000214182	ad	control	31.00	0.724	0.4691	?+?
ARPC1AP2|ENSG00000268282	ad	control	31.00	-0.376	0.7069	?-?
MIR4801|ENSG00000264319	ad	control	31.00	0.276	0.7822	?+?
FAM157B|ENSG00000233013	ad	control	70.00	2.461	0.01387	++?
TPD52L2|ENSG00000101150	ad	control	176.00	-1.867	0.06184	---
ADAM9|ENSG00000282230	ad	control	176.00	-0.306	0.7597	-++
PNMA8C|ENSG00000277531	ad	control	70.00	0.379	0.7045	+-?
NOD1|ENSG00000106100	ad	control	176.00	0.152	0.8792	-+-
IGFBP3|ENSG00000146674	ad	control	176.00	1.357	0.1749	+++
PLEKHG3|ENSG00000126822	ad	control	176.00	0.366	0.7147	++-
GPBAR1|ENSG00000179921	ad	control	31.00	-0.192	0.8481	?-?
KCNAB1|ENSG00000169282	ad	control	70.00	0.755	0.4502	+-?
LINC00602|ENSG00000281832	ad	control	31.00	-0.047	0.9627	?-?
SEPTIN3|ENSG00000100167	ad	control	70.00	0.672	0.5014	+-?
ZDHHC12|ENSG00000160446	ad	control	70.00	-1.289	0.1975	--?
LOC102724587|ENSG00000259188	ad	control	31.00	0.032	0.9745	?+?
OR3A3|ENSG00000159961	ad	control	31.00	0.032	0.9745	?+?
L3MBTL1|ENSG00000185513	ad	control	176.00	0.875	0.3814	+-+
PRNP|ENSG00000171867	ad	control	176.00	-0.502	0.6157	--+
NDUFA4P1|ENSG00000224550	ad	control	31.00	-0.351	0.7254	?-?
LINC01635|ENSG00000228397	ad	control	31.00	-1.325	0.1851	?-?
ARHGEF3|ENSG00000163947	ad	control	70.00	1.258	0.2084	+-?
GPR62|ENSG00000180929	ad	control	176.00	0.185	0.853	++-
GTPBP2|ENSG00000172432	ad	control	176.00	1.178	0.2387	+++
LINC01571|ENSG00000260057	ad	control	31.00	0.396	0.6921	?+?
SALL4P4|ENSG00000274614	ad	control	106.00	0.118	0.906	??+
GMNN|ENSG00000112312	ad	control	176.00	-0.727	0.4674	---
ACD|ENSG00000102977	ad	control	176.00	-0.473	0.6359	++-
PDE7B-AS1|ENSG00000237596	ad	control	137.00	0.238	0.8119	?-+
RASAL3|ENSG00000105122	ad	control	70.00	-1.506	0.1322	-+?
CHUK|ENSG00000213341	ad	control	70.00	0.839	0.4016	-+?
CECR2|ENSG00000099954	ad	control	176.00	1.302	0.1928	++-
GDPD5|ENSG00000158555	ad	control	176.00	-0.683	0.4944	+--
KLHL40|ENSG00000157119	ad	control	31.00	-0.506	0.6127	?-?
CDK5RAP1|ENSG00000101391	ad	control	176.00	1.071	0.2843	+-+
DYNLT2B|ENSG00000213123	ad	control	176.00	1.398	0.1622	+--
ANKFY1|ENSG00000185722	ad	control	176.00	-1.189	0.2346	-+-
PTGES3P1|ENSG00000234518	ad	control	31.00	0.410	0.6815	?+?
PBX3-DT|ENSG00000229582	ad	control	137.00	-0.050	0.9601	?+-
GABRG2|ENSG00000113327	ad	control	176.00	1.203	0.229	+-+
PIH1D1|ENSG00000104872	ad	control	176.00	1.573	0.1158	+++
UBE2H|ENSG00000186591	ad	control	70.00	0.513	0.6077	-+?
LOC101927855|ENSG00000267131	ad	control	31.00	0.563	0.5737	?+?
EML6|ENSG00000214595	ad	control	70.00	1.166	0.2438	+-?
TTC31|ENSG00000115282	ad	control	176.00	-0.050	0.9601	-+-
CXCR6|ENSG00000172215	ad	control	176.00	-0.845	0.3982	-+-
DPPA4P3|ENSG00000256189	ad	control	31.00	0.006	0.9949	?+?
CSF2RB|ENSG00000100368	ad	control	70.00	-2.028	0.04256	--?
KCNS1|ENSG00000124134	ad	control	176.00	-0.076	0.9393	+--
FAM161A|ENSG00000170264	ad	control	176.00	1.916	0.0554	+++
IGFL1|ENSG00000188293	ad	control	31.00	0.118	0.9059	?+?
CAV2|ENSG00000105971	ad	control	176.00	0.329	0.7424	-++
CHP1P2|ENSG00000213073	ad	control	70.00	-3.114	0.001846	--?
YLPM1|ENSG00000119596	ad	control	176.00	2.065	0.03893	+++
NIN|ENSG00000100503	ad	control	176.00	1.312	0.1894	-++
GLRX5|ENSG00000182512	ad	control	176.00	0.791	0.429	+-+
IFI35|ENSG00000068079	ad	control	176.00	-0.389	0.6972	---
CCDC42|ENSG00000161973	ad	control	31.00	-0.223	0.8233	?-?
LINC01515|ENSG00000228065	ad	control	31.00	-0.650	0.5158	?-?
SEPTIN7P9|ENSG00000120555	ad	control	31.00	-0.651	0.5154	?-?
TPBGL-AS1|ENSG00000255136	ad	control	31.00	-1.226	0.2201	?-?
CACNA1H|ENSG00000196557	ad	control	176.00	-0.507	0.612	+--
MOSPD2|ENSG00000130150	ad	control	176.00	0.393	0.694	-+-
SNORD9|ENSG00000199436	ad	control	137.00	0.025	0.9804	?-+
MCRS1|ENSG00000187778	ad	control	176.00	0.378	0.7054	++-
ARID3BP1|ENSG00000227288	ad	control	31.00	-0.451	0.6521	?-?
CDIPTOSP|ENSG00000214725	ad	control	31.00	-1.909	0.05624	?-?
FRA10AC1|ENSG00000148690	ad	control	176.00	0.372	0.7097	-++
FAM135A|ENSG00000082269	ad	control	70.00	0.926	0.3546	+-?
LINC02902|ENSG00000221845	ad	control	31.00	0.152	0.8791	?+?
RPL21P70|ENSG00000213620	ad	control	31.00	0.008	0.9936	?+?
IGKV1OR-2|ENSG00000156755	ad	control	106.00	0.068	0.946	??+
H2BC15|ENSG00000233822	ad	control	176.00	1.297	0.1947	+-+
SNHG8|ENSG00000269893	ad	control	176.00	1.419	0.1559	+++
NFIX|ENSG00000008441	ad	control	176.00	0.475	0.6345	++-
AHSA1|ENSG00000100591	ad	control	176.00	-1.141	0.2539	-+-
ZYX|ENSG00000159840	ad	control	176.00	-0.059	0.953	+--
FAM20B|ENSG00000116199	ad	control	176.00	0.140	0.8884	-++
BLOC1S1|ENSG00000135441	ad	control	70.00	0.945	0.3447	++?
COX6A1P2|ENSG00000226976	ad	control	31.00	-0.879	0.3794	?-?
IFT140|ENSG00000187535	ad	control	176.00	-2.029	0.04241	-+-
ZBTB49|ENSG00000168826	ad	control	176.00	0.800	0.4237	+--
SPATC1|ENSG00000186583	ad	control	31.00	-0.361	0.718	?-?
NFIC|ENSG00000141905	ad	control	70.00	0.336	0.7371	-+?
GTF3C6P2|ENSG00000213569	ad	control	31.00	0.244	0.8072	?+?
ALG13|ENSG00000101901	ad	control	176.00	3.165	0.001551	+++
SENP7|ENSG00000138468	ad	control	176.00	2.311	0.02085	+++
NDEL1|ENSG00000166579	ad	control	176.00	2.452	0.01421	+++
DLD|ENSG00000091140	ad	control	70.00	0.184	0.8538	+-?
UXT-AS1|ENSG00000267064	ad	control	31.00	1.196	0.2319	?+?
PKIA-AS1|ENSG00000254266	ad	control	176.00	1.087	0.2769	+++
RXFP4|ENSG00000173080	ad	control	31.00	0.440	0.6597	?+?
PCDHGA5|ENSG00000253485	ad	control	70.00	-2.984	0.002843	--?
PNLIPP1|ENSG00000232091	ad	control	106.00	0.189	0.85	??+
RNA5-8SP2|ENSG00000200434	ad	control	106.00	0.278	0.781	??+
LASTR|ENSG00000242147	ad	control	106.00	-0.440	0.66	??-
LOXL2-AS1|ENSG00000253837	ad	control	70.00	-0.109	0.9132	+-?
TBL2|ENSG00000106638	ad	control	176.00	-1.841	0.06564	---
COPS7A|ENSG00000111652	ad	control	176.00	0.265	0.7911	+-+
RELA-DT|ENSG00000285533	ad	control	137.00	0.112	0.9109	?+-
IL2RA|ENSG00000134460	ad	control	31.00	-0.191	0.8482	?-?
LINC00519|ENSG00000258955	ad	control	31.00	0.661	0.5089	?+?
PPP1R3F|ENSG00000049769	ad	control	176.00	0.693	0.4882	++-
RPL21P16|ENSG00000220842	ad	control	70.00	-0.698	0.4849	-+?
NBEAP2|ENSG00000197927	ad	control	70.00	0.349	0.7268	+-?
HERC2P5|ENSG00000260644	ad	control	137.00	0.533	0.5937	?-+
G3BP2|ENSG00000138757	ad	control	176.00	0.900	0.3679	+-+
AGAP1-IT1|ENSG00000235529	ad	control	137.00	-0.552	0.5813	?+-
LRRC26|ENSG00000184709	ad	control	31.00	-0.691	0.4895	?-?
PRKCH-AS1|ENSG00000247287	ad	control	137.00	-1.102	0.2703	?--
KLRA1P|ENSG00000256667	ad	control	70.00	-0.302	0.7624	+-?
SUSD1|ENSG00000106868	ad	control	176.00	1.035	0.3007	+-+
PAGR1|ENSG00000280789	ad	control	176.00	-1.704	0.08842	-+-
DDOST|ENSG00000244038	ad	control	176.00	-1.647	0.09953	--+
ACTR5|ENSG00000101442	ad	control	176.00	-0.979	0.3277	---
COL2A1|ENSG00000139219	ad	control	31.00	-1.220	0.2224	?-?
ZNF579|ENSG00000218891	ad	control	70.00	-0.866	0.3863	--?
C4orf46P1|ENSG00000206168	ad	control	31.00	0.050	0.9602	?+?
NT5C3B|ENSG00000141698	ad	control	176.00	-0.040	0.9681	+--
PPP2R1B|ENSG00000137713	ad	control	176.00	-1.284	0.1993	-+-
CA8|ENSG00000178538	ad	control	176.00	-1.301	0.1932	--+
CABCOCO1|ENSG00000183346	ad	control	176.00	1.286	0.1986	+++
OVOL1-AS1|ENSG00000255120	ad	control	31.00	-0.507	0.6121	?-?
CD59|ENSG00000085063	ad	control	176.00	-1.321	0.1866	-++
RN7SL333P|ENSG00000239494	ad	control	31.00	-0.214	0.8308	?-?
EP400P1|ENSG00000291171	ad	control	106.00	0.121	0.904	??+
PRPS2|ENSG00000101911	ad	control	176.00	0.192	0.8479	+-+
SCARNA9|ENSG00000254911	ad	control	176.00	-0.171	0.8644	--+
RNA5-8SP5|ENSG00000202174	ad	control	106.00	0.171	0.864	??+
LINC01555|ENSG00000180869	ad	control	31.00	-0.251	0.8016	?-?
RPS21-DT|ENSG00000273619	ad	control	176.00	0.791	0.4289	++-
TLR5|ENSG00000187554	ad	control	176.00	-2.654	0.007964	-+-
ST8SIA5-DT|ENSG00000270112	ad	control	176.00	0.073	0.9418	+--
RNA5SP327|ENSG00000199364	ad	control	31.00	-0.323	0.7471	?-?
TAB2|ENSG00000055208	ad	control	70.00	-0.913	0.3611	-+?
LINC01433|ENSG00000230176	ad	control	31.00	-0.823	0.4103	?-?
ZNF474|ENSG00000164185	ad	control	31.00	-0.292	0.7705	?-?
KDM5C-IT1|ENSG00000235262	ad	control	137.00	-0.437	0.6619	?--
SPSB1|ENSG00000171621	ad	control	176.00	0.388	0.6981	++-
LINC00265|ENSG00000188185	ad	control	70.00	-1.692	0.09065	--?
OTUD7B|ENSG00000264522	ad	control	176.00	-0.339	0.7344	-+-
FMNL3|ENSG00000161791	ad	control	176.00	0.191	0.8488	-++
RPL35AP|ENSG00000234075	ad	control	106.00	-0.088	0.93	??-
NOS3|ENSG00000164867	ad	control	70.00	0.753	0.4517	-+?
STK32A-AS1|ENSG00000250343	ad	control	137.00	0.062	0.9509	?++
LINC01053|ENSG00000238169	ad	control	31.00	-0.852	0.3944	?-?
