gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
KMT2C|ENSG00000055609	0.327528064	0.003651989	18	Control	AD
ABHD10|ENSG00000144827	-0.599328454	0.00366048	18	Control	AD
TMCC2|ENSG00000133069	0.425006593	0.003668092	18	Control	AD
ARL4D|ENSG00000175906	-1.358854401	0.003673537	18	Control	AD
TSNARE1|ENSG00000171045	0.468665254	0.003678878	18	Control	AD
ACLY|ENSG00000131473	-0.43878964	0.003703534	18	Control	AD
CDT1|ENSG00000167513	0.799402175	0.003742371	18	Control	AD
DNAH11|ENSG00000105877	1.090353664	0.003774967	18	Control	AD
IQCD|ENSG00000166578	0.753043327	0.003801268	18	Control	AD
SPEN|ENSG00000065526	0.356045864	0.003803813	18	Control	AD
NLRC3|ENSG00000167984	0.597267724	0.003805439	18	Control	AD
GHITM|ENSG00000165678	-0.729311631	0.003857555	18	Control	AD
PCP4|ENSG00000291560	-1.719439808	0.003872047	18	Control	AD
SMYD4|ENSG00000186532	0.370322923	0.003878531	18	Control	AD
SYCE2|ENSG00000161860	1.123908494	0.003881393	18	Control	AD
PTGFRN|ENSG00000134247	-0.455338968	0.003887283	18	Control	AD
GAB1|ENSG00000109458	0.441136395	0.003931977	18	Control	AD
NDUFC2|ENSG00000151366	-0.499118524	0.003939462	18	Control	AD
PPP1R2|ENSG00000184203	-0.618186542	0.003952292	18	Control	AD
DAZAP1|ENSG00000071626	0.340960531	0.003964136	18	Control	AD
NOP2|ENSG00000111641	0.41939329	0.003967042	18	Control	AD
RAD52|ENSG00000002016	0.524223134	0.003981733	18	Control	AD
F3|ENSG00000117525	-0.896026487	0.003985808	18	Control	AD
NIPBL|ENSG00000164190	0.288681355	0.003995785	18	Control	AD
ANAPC13|ENSG00000129055	-0.47493236	0.004003423	18	Control	AD
CFAP53|ENSG00000172361	0.769887008	0.004010535	18	Control	AD
CXXC1|ENSG00000154832	0.390889724	0.004010678	18	Control	AD
PLXNA3|ENSG00000130827	0.558537419	0.004020331	18	Control	AD
PNPLA3|ENSG00000100344	-0.966711313	0.004063383	18	Control	AD
NIN|ENSG00000100503	0.358714933	0.00407345	18	Control	AD
CDK13|ENSG00000065883	0.235176397	0.004085085	18	Control	AD
PWP1|ENSG00000136045	-0.487811427	0.004093879	18	Control	AD
LINC02427|ENSG00000271538	-1.196814254	0.004132106	18	Control	AD
XPO1|ENSG00000082898	0.402906339	0.004135065	18	Control	AD
GREM2|ENSG00000180875	-0.993676948	0.004186416	18	Control	AD
C5orf15|ENSG00000113583	-0.405369305	0.004186433	18	Control	AD
BPNT1|ENSG00000162813	-0.449405792	0.004237064	18	Control	AD
RERE|ENSG00000142599	0.293330761	0.004237857	18	Control	AD
PKM|ENSG00000067225	-0.499302988	0.004246776	18	Control	AD
RAB3IP|ENSG00000127328	0.366552067	0.004251363	18	Control	AD
SHD|ENSG00000105251	-1.107697071	0.00427042	18	Control	AD
ABCB10|ENSG00000135776	-0.340745133	0.00428329	18	Control	AD
IQCE|ENSG00000106012	0.452318323	0.004291255	18	Control	AD
PSMA4|ENSG00000041357	-0.406432223	0.004293284	18	Control	AD
DMPK|ENSG00000104936	0.651801258	0.004331266	18	Control	AD
LINC01315|ENSG00000229891	1.184763206	0.004367921	18	Control	AD
DMWD|ENSG00000185800	0.377256373	0.004377454	18	Control	AD
MALAT1|ENSG00000251562	0.405479036	0.004383352	18	Control	AD
RRM1|ENSG00000167325	-0.45550634	0.004383581	18	Control	AD
POLN|ENSG00000130997	0.544778653	0.004385487	18	Control	AD
PHLDA3|ENSG00000174307	0.570673316	0.004391898	18	Control	AD
EPOR|ENSG00000187266	0.717717948	0.004399378	18	Control	AD
RBM33|ENSG00000184863	0.392263109	0.004403863	18	Control	AD
SYT11|ENSG00000132718	-0.396635901	0.004435991	18	Control	AD
